date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2012-04-10,2012,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,123,9,165,8,Kolkata Knight Riders,complete,42,0,L Balaji,Raju Mukherjee,S Ravi,RJ Tucker,S Asnani,BK Ravi,20,"CA Pujara, CH Gayle, V Kohli, AB de Villiers, SS Tiwary, MA Agarwal, DL Vettori, R Vinay Kumar, HV Patel, Z Khan, M Muralitharan","JH Kallis, G Gambhir, MS Bisla, YK Pathan, MK Tiwary, RN ten Doeschate, Shakib Al Hasan, LR Shukla, B Lee, R Bhatia, L Balaji"
2012-04-11,2012,Mumbai,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,197,6,170,10,Mumbai Indians,complete,27,0,KA Pollard,J Srinath,Aleem Dar,BNJ Oxenford,S Das,PG Pathak,20,"RE Levi, TL Suman, RG Sharma, AT Rayudu, KA Pollard, KD Karthik, JEC Franklin, Harbhajan Singh, SL Malinga, PP Ojha, MM Patel","R Dravid, AM Rahane, SP Goswami, OA Shah, AL Menaria, J Botha, KK Cooper, AA Chavan, GB Hogg, A Singh, SK Trivedi"
2012-04-12,2012,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,208,5,205,8,Chennai Super Kings,complete,0,5,F du Plessis,Raju Mukherjee,HDPK Dharmasena,RJ Tucker,S Ravi,K Srinath,20,"M Vijay, F du Plessis, SK Raina, MS Dhoni, DJ Bravo, JA Morkel, RA Jadeja, S Badrinath, R Ashwin, SB Jakati, DE Bollinger","MA Agarwal, CH Gayle, V Kohli, AB de Villiers, SS Tiwary, RR Bhatkal, CA Pujara, DL Vettori, R Vinay Kumar, Z Khan, M Muralitharan"
2012-04-12,2012,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,116,3,115,10,Kings XI Punjab,complete,0,7,AD Mascarenhas,RS Madugalle,VA Kulkarni,SK Tarapore,BF Bowden,B Vij,20,"PC Valthaty, AC Gilchrist, SE Marsh, Mandeep Singh, PP Chawla, DJ Hussey, AD Mascarenhas, P Awana, Bipul Sharma, Harmeet Singh, P Kumar","JD Ryder, SC Ganguly, MN Samuels, RV Uthappa, AD Mathews, M Manhas, SPD Smith, MK Pandey, R Sharma, A Nehra, AB Dinda"
2012-04-13,2012,Kolkata,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,137,5,131,5,Kolkata Knight Riders,complete,0,5,Shakib Al Hasan,GF Labrooy,Asad Rauf,S Asnani,S Das,Premdip Chatterjee,20,"JH Kallis, G Gambhir, MS Bisla, MK Tiwary, Shakib Al Hasan, YK Pathan, RN ten Doeschate, DB Das, R Bhatia, L Balaji, SP Narine","R Dravid, AM Rahane, AL Menaria, SP Goswami, OA Shah, BJ Hodge, J Botha, GB Hogg, AA Chavan, A Singh, SK Trivedi"
2012-04-14,2012,Pune,Subrata Roy Sahara Stadium,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,156,3,155,5,Pune Warriors,complete,0,7,JD Ryder,RR Jadeja,Aleem Dar,BNJ Oxenford,AK Chaudhary,SD Ranade,20,"RV Uthappa, JD Ryder, SC Ganguly, MN Samuels, SPD Smith, AD Mathews, M Manhas, R Sharma, M Kartik, AB Dinda, A Nehra","F du Plessis, M Vijay, SK Raina, MS Dhoni, RA Jadeja, JA Morkel, DJ Bravo, S Badrinath, KMDN Kulasekara, R Ashwin, VY Mahesh"
2012-04-15,2012,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,136,10,195,2,Rajasthan Royals,complete,59,0,AM Rahane,Raju Mukherjee,JD Cloete,RJ Tucker,S Ravi,BK Ravi,20,"MA Agarwal, CH Gayle, V Kohli, AB de Villiers, SS Tiwary, M Kaif, DL Vettori, R Vinay Kumar, Z Khan, S Aravind, M Muralitharan","R Dravid, AM Rahane, OA Shah, BJ Hodge, AL Menaria, J Botha, GB Hogg, SP Goswami, A Singh, SK Trivedi, Pankaj Singh"
2012-04-15,2012,Kolkata,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,132,7,134,9,Kings XI Punjab,complete,2,0,SP Narine,GF Labrooy,Asad Rauf,S Asnani,S Das,Premdip Chatterjee,20,"JH Kallis, G Gambhir, MS Bisla, MK Tiwary, Shakib Al Hasan, YK Pathan, DB Das, RN ten Doeschate, R Bhatia, SP Narine, JD Unadkat","AC Gilchrist, Mandeep Singh, SE Marsh, DJ Hussey, P Dogra, Bipul Sharma, AD Mascarenhas, PP Chawla, P Kumar, Harmeet Singh, BA Bhatt"
2012-04-16,2012,Mumbai,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,92,10,93,3,Delhi Daredevils,complete,0,7,S Nadeem,RS Madugalle,BF Bowden,SK Tarapore,VA Kulkarni,PG Pathak,20,"RE Levi, DJ Jacobs, RG Sharma, AT Rayudu, KA Pollard, KD Karthik, Harbhajan Singh, CJ McKay, RP Singh, PP Ojha, MM Patel","NV Ojha, V Sehwag, KP Pietersen, DPMD Jayawardene, LRPL Taylor, IK Pathan, Y Nagar, AB Agarkar, M Morkel, UT Yadav, S Nadeem"
2012-04-17,2012,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,197,5,196,2,Rajasthan Royals,complete,0,5,BJ Hodge,RR Jadeja,Aleem Dar,BNJ Oxenford,AK Chaudhary,PK Khakhar,20,"R Dravid, AM Rahane, AL Menaria, OA Shah, BJ Hodge, J Botha, DH Yagnik, GB Hogg, A Singh, SK Trivedi, Pankaj Singh","KC Sangakkara, S Dhawan, DT Christian, JP Duminy, B Chipli, T Mishra, AA Jhunjhunwala, Ankit Sharma, A Mishra, DW Steyn, Anand Rajan"
2012-04-17,2012,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,bat,186,4,182,6,Royal Challengers Bangalore,complete,0,6,CH Gayle,GF Labrooy,S Asnani,S Das,Asad Rauf,BK Ravi,20,"TM Dilshan, CH Gayle, MA Agarwal, V Kohli, SS Tiwary, AB de Villiers, DL Vettori, R Vinay Kumar, Z Khan, HV Patel, KP Appanna","RV Uthappa, JD Ryder, SC Ganguly, MN Samuels, SPD Smith, AD Mathews, M Manhas, B Kumar, R Sharma, AB Dinda, A Nehra"
2012-04-18,2012,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,124,7,127,2,Kolkata Knight Riders,complete,0,8,G Gambhir,RS Mahanama,JD Cloete,RJ Tucker,S Ravi,B Vij,20,"AC Gilchrist, PC Valthaty, SE Marsh, Mandeep Singh, DJ Hussey, P Dogra, AD Mascarenhas, PP Chawla, Harmeet Singh, P Kumar, BA Bhatt","BB McCullum, G Gambhir, MS Bisla, JH Kallis, MK Tiwary, YK Pathan, R Bhatia, DB Das, SP Narine, L Balaji, B Lee"
2012-04-19,2012,Delhi,Feroz Shah Kotla,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,162,5,157,8,Delhi Daredevils,complete,0,5,KP Pietersen,RS Madugalle,BF Bowden,SK Tarapore,VA Kulkarni,S Dua,20,"NV Ojha, V Sehwag, KP Pietersen, DPMD Jayawardene, LRPL Taylor, IK Pathan, Y Nagar, AB Agarkar, M Morkel, UT Yadav, S Nadeem","KC Sangakkara, S Dhawan, PA Patel, DT Christian, JP Duminy, B Chipli, AA Jhunjhunwala, DW Steyn, A Mishra, Ankit Sharma, V Pratap Singh"
2012-04-19,2012,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Pune Warriors,Pune Warriors,field,164,5,151,7,Chennai Super Kings,complete,13,0,KMDN Kulasekara,GF Labrooy,Asad Rauf,S Das,S Asnani,K Srinath,20,"F du Plessis, S Badrinath, SK Raina, MS Dhoni, DJ Bravo, RA Jadeja, WP Saha, KMDN Kulasekara, R Ashwin, SB Jakati, DE Bollinger","RV Uthappa, JD Ryder, SC Ganguly, MK Pandey, MN Samuels, SPD Smith, AD Mathews, B Kumar, M Kartik, R Sharma, A Nehra"
2012-04-20,2012,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,163,6,166,5,Royal Challengers Bangalore,complete,0,5,CH Gayle,RS Mahanama,S Ravi,RJ Tucker,JD Cloete,B Vij,20,"N Saini, PC Valthaty, SE Marsh, DJ Hussey, DA Miller, Mandeep Singh, Azhar Mahmood, PP Chawla, P Awana, P Kumar, Harmeet Singh","MA Agarwal, CH Gayle, V Kohli, SS Tiwary, AB de Villiers, AB McDonald, DL Vettori, KB Arun Karthik, R Vinay Kumar, HV Patel, Z Khan"
2012-04-21,2012,Delhi,Feroz Shah Kotla,Delhi Daredevils,Pune Warriors,Delhi Daredevils,field,172,7,192,3,Pune Warriors,complete,20,0,SC Ganguly,GF Labrooy,Asad Rauf,S Das,S Asnani,S Dua,20,"DPMD Jayawardene, V Sehwag, KP Pietersen, IK Pathan, P Negi, LRPL Taylor, Y Nagar, NV Ojha, M Morkel, S Nadeem, UT Yadav","RV Uthappa, JD Ryder, SC Ganguly, SPD Smith, AD Mathews, MK Pandey, AC Thomas, M Manhas, M Kartik, R Sharma, A Nehra"
2012-04-21,2012,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,147,3,146,4,Chennai Super Kings,complete,0,7,F du Plessis,J Srinath,Aleem Dar,BNJ Oxenford,AK Chaudhary,K Srinath,20,"S Badrinath, F du Plessis, SK Raina, MS Dhoni, DJ Bravo, RA Jadeja, WP Saha, R Ashwin, KMDN Kulasekara, SB Jakati, DE Bollinger","R Dravid, AM Rahane, OA Shah, AL Menaria, BJ Hodge, SP Goswami, STR Binny, KK Cooper, GB Hogg, A Singh, SK Trivedi"
2012-04-22,2012,Mumbai,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,163,6,164,4,Kings XI Punjab,complete,0,6,SE Marsh,Raju Mukherjee,S Ravi,RJ Tucker,JD Cloete,PG Pathak,20,"JEC Franklin, SR Tendulkar, RG Sharma, KD Karthik, KA Pollard, Harbhajan Singh, NLTC Perera, AT Rayudu, PP Ojha, RP Singh, MM Patel","N Saini, Mandeep Singh, SE Marsh, DJ Hussey, Azhar Mahmood, DA Miller, SD Chitnis, PP Chawla, BA Bhatt, P Kumar, P Awana"
2012-04-22,2012,Cuttack,Barabati Stadium,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,field,126,7,127,5,Kolkata Knight Riders,complete,0,5,B Lee,RS Mahanama,BF Bowden,SK Tarapore,VA Kulkarni,R Subramanian,20,"KC Sangakkara, S Dhawan, PA Patel, CL White, JP Duminy, IR Jaggi, Ankit Sharma, DW Steyn, A Mishra, Anand Rajan, V Pratap Singh","BB McCullum, G Gambhir, MS Bisla, JH Kallis, YK Pathan, MK Tiwary, DB Das, R Bhatia, SP Narine, L Balaji, B Lee"
2012-04-23,2012,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,143,7,189,3,Royal Challengers Bangalore,complete,46,0,AB de Villiers,RS Madugalle,Asad Rauf,S Asnani,S Das,PK Khakhar,20,"R Dravid, AM Rahane, OA Shah, SP Goswami, BJ Hodge, STR Binny, KK Cooper, GB Hogg, Pankaj Singh, SK Trivedi, A Chandila","V Kohli, TM Dilshan, MA Agarwal, CH Gayle, AB de Villiers, SS Tiwary, DL Vettori, R Vinay Kumar, Z Khan, HV Patel, KP Appanna"
2012-04-24,2012,Pune,Subrata Roy Sahara Stadium,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,146,2,148,2,Delhi Daredevils,complete,0,8,V Sehwag,Raju Mukherjee,S Ravi,RJ Tucker,JD Cloete,SD Ranade,20,"JD Ryder, MK Pandey, SC Ganguly, RV Uthappa, SPD Smith, LJ Wright, AC Thomas, M Manhas, M Kartik, R Sharma, A Nehra","DPMD Jayawardene, V Sehwag, KP Pietersen, LRPL Taylor, NV Ojha, IK Pathan, Y Nagar, M Morkel, P Negi, S Nadeem, UT Yadav"
2012-04-25,2012,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Kings XI Punjab,bat,168,3,171,6,Mumbai Indians,complete,0,4,AT Rayudu,RS Mahanama,Aleem Dar,BNJ Oxenford,AK Chaudhary,B Vij,20,"N Saini, Mandeep Singh, SE Marsh, DJ Hussey, DA Miller, SD Chitnis, Azhar Mahmood, PP Chawla, BA Bhatt, P Kumar, P Awana","JEC Franklin, SR Tendulkar, RG Sharma, KD Karthik, KA Pollard, AT Rayudu, Harbhajan Singh, RJ Peterson, RP Singh, MM Patel, CJ McKay"
2012-04-26,2012,Pune,Subrata Roy Sahara Stadium,Pune Warriors,Deccan Chargers,Deccan Chargers,bat,159,7,177,4,Deccan Chargers,complete,18,0,CL White,Raju Mukherjee,S Ravi,RJ Tucker,JD Cloete,SD Ranade,20,"MK Pandey, JD Ryder, SC Ganguly, RV Uthappa, MN Samuels, SPD Smith, M Manhas, AC Thomas, B Kumar, R Sharma, A Nehra","PA Patel, S Dhawan, CL White, KC Sangakkara, JP Duminy, IR Jaggi, Ankit Sharma, A Ashish Reddy, A Mishra, J Theron, MS Gony"
2012-04-27,2012,Delhi,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,207,5,170,9,Delhi Daredevils,complete,37,0,V Sehwag,J Srinath,Aleem Dar,BNJ Oxenford,AK Chaudhary,S Dua,20,"DPMD Jayawardene, V Sehwag, KP Pietersen, IK Pathan, LRPL Taylor, Y Nagar, NV Ojha, M Morkel, S Nadeem, UT Yadav, AB Agarkar","AC Blizzard, SR Tendulkar, RG Sharma, KD Karthik, AT Rayudu, KA Pollard, RJ Peterson, Harbhajan Singh, SL Malinga, RP Singh, R Shukla"
2012-04-28,2012,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,bat,149,8,156,8,Kings XI Punjab,complete,7,0,Mandeep Singh,RS Mahanama,BF Bowden,SK Tarapore,C Shamshuddin,K Srinivasan,20,"F du Plessis, S Badrinath, SK Raina, WP Saha, RA Jadeja, MS Dhoni, DJ Bravo, JA Morkel, KMDN Kulasekara, R Ashwin, SB Jakati","Mandeep Singh, SE Marsh, Azhar Mahmood, DA Miller, DJ Hussey, Bipul Sharma, PP Chawla, N Saini, P Kumar, P Awana, BA Bhatt"
2012-04-28,2012,Kolkata,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,190,4,143,6,Kolkata Knight Riders,complete,47,0,G Gambhir,RR Jadeja,Asad Rauf,BR Doctrove,S Asnani,AS Pathania,20,"BB McCullum, G Gambhir, JH Kallis, YK Pathan, MK Tiwary, LR Shukla, R Bhatia, DB Das, SP Narine, B Lee, Iqbal Abdulla","TM Dilshan, CH Gayle, V Kohli, AB de Villiers, SS Tiwary, MA Agarwal, DL Vettori, R Vinay Kumar, Z Khan, HV Patel, KP Appanna"
2012-04-29,2012,Mumbai,Wankhede Stadium,Mumbai Indians,Deccan Chargers,Mumbai Indians,field,101,5,100,10,Mumbai Indians,complete,0,5,DW Steyn,J Srinath,AK Chaudhary,BNJ Oxenford,Aleem Dar,RM Deshpande,20,"RE Levi, SR Tendulkar, RG Sharma, KD Karthik, JEC Franklin, AT Rayudu, RJ Peterson, Harbhajan Singh, SL Malinga, RP Singh, MM Patel","PA Patel, S Dhawan, IR Jaggi, CL White, JP Duminy, DT Christian, B Chipli, A Ashish Reddy, A Mishra, DW Steyn, V Pratap Singh"
2012-04-29,2012,Delhi,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,152,6,151,3,Delhi Daredevils,complete,1,0,V Sehwag,Raju Mukherjee,S Ravi,RJ Tucker,JD Cloete,R Risodkar,20,"DPMD Jayawardene, V Sehwag, KP Pietersen, LRPL Taylor, Y Nagar, NV Ojha, IK Pathan, AB Agarkar, M Morkel, S Nadeem, UT Yadav","R Dravid, AM Rahane, BJ Hodge, OA Shah, SP Goswami, AL Menaria, KK Cooper, GB Hogg, AA Chavan, A Singh, Pankaj Singh"
2012-04-30,2012,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,139,5,140,5,Kolkata Knight Riders,complete,0,5,G Gambhir,RS Mahanama,BF Bowden,C Shamshuddin,SK Tarapore,K Srinivasan,20,"F du Plessis, MEK Hussey, SK Raina, DJ Bravo, MS Dhoni, RA Jadeja, JA Morkel, S Badrinath, R Ashwin, SB Jakati, VY Mahesh","G Gambhir, BB McCullum, JH Kallis, MK Tiwary, YK Pathan, DB Das, LR Shukla, R Bhatia, SP Narine, B Lee, Iqbal Abdulla"
2012-05-01,2012,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,bat,141,6,144,4,Delhi Daredevils,complete,0,6,P Negi,Raju Mukherjee,JD Cloete,SJA Taufel,S Ravi,K Bharatan,20,"R Dravid, AM Rahane, SR Watson, OA Shah, BJ Hodge, AL Menaria, SP Goswami, AA Chavan, GB Hogg, A Singh, Pankaj Singh","DPMD Jayawardene, V Sehwag, KP Pietersen, LRPL Taylor, Y Nagar, NV Ojha, IK Pathan, P Negi, M Morkel, S Nadeem, UT Yadav"
2012-05-01,2012,Cuttack,Barabati Stadium,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,186,4,173,5,Deccan Chargers,complete,13,0,KC Sangakkara,AJ Pycroft,Aleem Dar,AK Chaudhary,BNJ Oxenford,R Subramanian,20,"PA Patel, S Dhawan, CL White, KC Sangakkara, JP Duminy, BB Samantray, Ankit Sharma, A Ashish Reddy, A Mishra, DW Steyn, V Pratap Singh","MK Pandey, MJ Clarke, SC Ganguly, SPD Smith, RV Uthappa, M Manhas, MN Samuels, WD Parnell, M Kartik, B Kumar, A Nehra"
2012-05-02,2012,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,158,5,163,6,Kings XI Punjab,complete,0,4,Azhar Mahmood,RS Mahanama,BF Bowden,C Shamshuddin,SK Tarapore,CK Nandan,20,"MA Agarwal, CH Gayle, V Kohli, AB de Villiers, AB McDonald, AUK Pathan, SS Tiwary, DL Vettori, R Vinay Kumar, Z Khan, KP Appanna","Mandeep Singh, SE Marsh, N Saini, DJ Hussey, Azhar Mahmood, AM Nayar, P Dogra, PP Chawla, RJ Harris, P Kumar, P Awana"
2012-05-03,2012,Pune,Subrata Roy Sahara Stadium,Pune Warriors,Mumbai Indians,Mumbai Indians,bat,119,6,120,9,Mumbai Indians,complete,1,0,SL Malinga,AJ Pycroft,Asad Rauf,S Asnani,BR Doctrove,NA Patwardhan,20,"RV Uthappa, JD Ryder, MJ Clarke, SC Ganguly, SPD Smith, M Manhas, WD Parnell, B Kumar, M Kartik, A Nehra, AB Dinda","JEC Franklin, SR Tendulkar, RG Sharma, RJ Peterson, KD Karthik, AT Rayudu, NLTC Perera, Harbhajan Singh, SL Malinga, PP Ojha, MM Patel"
2012-05-04,2012,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,160,6,150,5,Chennai Super Kings,complete,10,0,SK Raina,RS Mahanama,HDPK Dharmasena,BNJ Oxenford,Aleem Dar,K Srinivasan,20,"F du Plessis, M Vijay, SK Raina, MS Dhoni, JA Morkel, RA Jadeja, DJ Bravo, S Badrinath, R Ashwin, SB Jakati, BW Hilfenhaus","PA Patel, S Dhawan, CL White, KC Sangakkara, DT Christian, A Ashish Reddy, AA Jhunjhunwala, Ankit Sharma, A Mishra, DW Steyn, V Pratap Singh"
2012-05-05,2012,Kolkata,Eden Gardens,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,150,5,143,8,Kolkata Knight Riders,complete,7,0,SP Narine,J Srinath,BF Bowden,SK Tarapore,C Shamshuddin,AS Pathania,20,"G Gambhir, BB McCullum, YK Pathan, JH Kallis, DB Das, LR Shukla, MK Tiwary, R Bhatia, SP Narine, M de Lange, Iqbal Abdulla","RV Uthappa, MJ Clarke, MK Pandey, SPD Smith, M Manhas, AD Mathews, SC Ganguly, WD Parnell, B Kumar, M Kartik, AB Dinda"
2012-05-05,2012,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,bat,134,8,177,6,Rajasthan Royals,complete,43,0,SR Watson,AJ Pycroft,JD Cloete,SJA Taufel,S Ravi,B Vij,20,"SE Marsh, Mandeep Singh, N Saini, DJ Hussey, Azhar Mahmood, Gurkeerat Singh, AM Nayar, PP Chawla, RJ Harris, P Kumar, P Awana","R Dravid, AM Rahane, SR Watson, AL Menaria, BJ Hodge, J Botha, STR Binny, AA Chavan, DH Yagnik, SW Tait, SK Trivedi"
