date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2020-09-29,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,162,4,147,7,Sunrisers Hyderabad,complete,15,0,Rashid Khan,M Nayyar,VK Sharma,S Ravi,CB Gaffaney,PG Pathak,20,"DA Warner, JM Bairstow, MK Pandey, KS Williamson, Abdul Samad, Abhishek Sharma, PK Garg, Rashid Khan, B Kumar, T Natarajan, KK Ahmed","PP Shaw, S Dhawan, SS Iyer, RR Pant, SO Hetmyer, MP Stoinis, AR Patel, K Rabada, A Nortje, A Mishra, I Sharma"
2020-09-30,2020/21,Unknown,Dubai International Cricket Stadium,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,174,6,137,9,Kolkata Knight Riders,complete,37,0,Shivam Mavi,V Narayan Kutty,KN Ananthapadmanabhan,C Shamshuddin,VA Kulkarni,K Srinivasan,20,"Shubman Gill, SP Narine, N Rana, AD Russell, KD Karthik, EJG Morgan, PJ Cummins, KL Nagarkoti, Shivam Mavi, Kuldeep Yadav, CV Varun","JC Buttler, SPD Smith, SV Samson, RV Uthappa, R Parag, R Tewatia, TK Curran, S Gopal, JC Archer, JD Unadkat, AS Rajpoot"
2020-10-01,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,191,4,143,8,Mumbai Indians,complete,48,0,KA Pollard,M Nayyar,VK Sharma,S Ravi,UV Gandhe,PG Pathak,20,"Q de Kock, RG Sharma, SA Yadav, Ishan Kishan, KA Pollard, HH Pandya, KH Pandya, JL Pattinson, RD Chahar, TA Boult, JJ Bumrah","KL Rahul, MA Agarwal, KK Nair, N Pooran, GJ Maxwell, JDS Neesham, SN Khan, K Gowtham, Ravi Bishnoi, Mohammed Shami, SS Cottrell"
2020-10-02,2020/21,Unknown,Dubai International Cricket Stadium,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,164,5,157,5,Sunrisers Hyderabad,complete,7,0,PK Garg,Prakash Bhatt,AK Chaudhary,PR Reiffel,YC Barde,AY Dandekar,20,"DA Warner, JM Bairstow, MK Pandey, KS Williamson, PK Garg, Abhishek Sharma, Abdul Samad, Rashid Khan, B Kumar, T Natarajan, KK Ahmed","F du Plessis, SR Watson, AT Rayudu, KM Jadhav, MS Dhoni, RA Jadeja, SM Curran, DJ Bravo, SN Thakur, PP Chawla, DL Chahar"
2020-10-03,2020/21,Unknown,Sharjah Cricket Stadium,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,228,4,210,8,Delhi Capitals,complete,18,0,SS Iyer,V Narayan Kutty,VA Kulkarni,RK Illingworth,KN Ananthapadmanabhan,K Srinivasan,20,"PP Shaw, S Dhawan, SS Iyer, RR Pant, MP Stoinis, SO Hetmyer, R Ashwin, K Rabada, A Nortje, A Mishra, HV Patel","Shubman Gill, SP Narine, N Rana, AD Russell, KD Karthik, EJG Morgan, PJ Cummins, RA Tripathi, KL Nagarkoti, Shivam Mavi, CV Varun"
2020-10-03,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,154,6,158,2,Royal Challengers Bangalore,complete,0,8,YS Chahal,M Nayyar,CB Gaffaney,S Ravi,PG Pathak,UV Gandhe,20,"JC Buttler, SPD Smith, SV Samson, RV Uthappa, MK Lomror, R Parag, R Tewatia, JC Archer, TK Curran, S Gopal, JD Unadkat","D Padikkal, AJ Finch, V Kohli, AB de Villiers, S Dube, Gurkeerat Singh, Washington Sundar, I Udana, Navdeep Saini, YS Chahal, A Zampa"
2020-10-04,2020/21,Unknown,Dubai International Cricket Stadium,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,178,4,181,0,Chennai Super Kings,complete,0,10,SR Watson,J Srinath,AY Dandekar,Nitin Menon,PR Reiffel,YC Barde,20,"KL Rahul, MA Agarwal, Mandeep Singh, N Pooran, GJ Maxwell, SN Khan, CJ Jordan, Harpreet Brar, Ravi Bishnoi, Mohammed Shami, SS Cottrell","SR Watson, F du Plessis, AT Rayudu, KM Jadhav, MS Dhoni, RA Jadeja, SM Curran, DJ Bravo, PP Chawla, SN Thakur, DL Chahar"
2020-10-04,2020/21,Unknown,Sharjah Cricket Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,208,5,174,7,Mumbai Indians,complete,34,0,TA Boult,V Narayan Kutty,KN Ananthapadmanabhan,RK Illingworth,K Srinivasan,VA Kulkarni,20,"RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, HH Pandya, KA Pollard, KH Pandya, JL Pattinson, RD Chahar, TA Boult, JJ Bumrah","DA Warner, JM Bairstow, MK Pandey, KS Williamson, PK Garg, Abhishek Sharma, Abdul Samad, Rashid Khan, Sandeep Sharma, S Kaul, T Natarajan"
2020-10-05,2020/21,Unknown,Dubai International Cricket Stadium,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,196,4,137,9,Delhi Capitals,complete,59,0,AR Patel,Prakash Bhatt,Nitin Menon,YC Barde,PR Reiffel,AY Dandekar,20,"PP Shaw, S Dhawan, SS Iyer, RR Pant, MP Stoinis, SO Hetmyer, AR Patel, R Ashwin, K Rabada, A Nortje, HV Patel","D Padikkal, AJ Finch, V Kohli, AB de Villiers, MM Ali, Washington Sundar, S Dube, I Udana, Navdeep Saini, Mohammed Siraj, YS Chahal"
2020-10-06,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,193,4,136,10,Mumbai Indians,complete,57,0,SA Yadav,Shakti Singh,VK Sharma,S Ravi,CB Gaffaney,UV Gandhe,20,"Q de Kock, RG Sharma, SA Yadav, Ishan Kishan, KH Pandya, HH Pandya, KA Pollard, JL Pattinson, RD Chahar, TA Boult, JJ Bumrah","YBK Jaiswal, JC Buttler, SPD Smith, SV Samson, MK Lomror, TK Curran, R Tewatia, JC Archer, S Gopal, AS Rajpoot, Kartik Tyagi"
2020-10-07,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,167,10,157,5,Kolkata Knight Riders,complete,10,0,RA Tripathi,V Narayan Kutty,KN Ananthapadmanabhan,RK Illingworth,C Shamshuddin,K Srinivasan,20,"RA Tripathi, Shubman Gill, N Rana, SP Narine, EJG Morgan, AD Russell, KD Karthik, PJ Cummins, KL Nagarkoti, Shivam Mavi, CV Varun","SR Watson, F du Plessis, AT Rayudu, MS Dhoni, SM Curran, KM Jadhav, RA Jadeja, DJ Bravo, SN Thakur, DL Chahar, KV Sharma"
2020-10-08,2020/21,Unknown,Dubai International Cricket Stadium,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,201,6,132,10,Sunrisers Hyderabad,complete,69,0,JM Bairstow,J Srinath,AK Chaudhary,Nitin Menon,YC Barde,AY Dandekar,20,"DA Warner, JM Bairstow, Abdul Samad, MK Pandey, KS Williamson, PK Garg, Abhishek Sharma, Rashid Khan, Sandeep Sharma, KK Ahmed, T Natarajan","KL Rahul, MA Agarwal, P Simran Singh, N Pooran, GJ Maxwell, Mandeep Singh, Mujeeb Ur Rahman, Ravi Bishnoi, Mohammed Shami, SS Cottrell, Arshdeep Singh"
2020-10-09,2020/21,Unknown,Sharjah Cricket Stadium,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,184,8,138,10,Delhi Capitals,complete,46,0,R Ashwin,V Narayan Kutty,KN Ananthapadmanabhan,C Shamshuddin,VA Kulkarni,K Srinivasan,20,"PP Shaw, S Dhawan, SS Iyer, RR Pant, MP Stoinis, SO Hetmyer, HV Patel, AR Patel, K Rabada, R Ashwin, A Nortje","YBK Jaiswal, JC Buttler, SPD Smith, SV Samson, MK Lomror, R Tewatia, AJ Tye, JC Archer, S Gopal, Kartik Tyagi, VR Aaron"
2020-10-10,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,164,6,162,5,Kolkata Knight Riders,complete,2,0,KD Karthik,M Nayyar,UV Gandhe,CB Gaffaney,VK Sharma,PG Pathak,20,"RA Tripathi, Shubman Gill, N Rana, EJG Morgan, KD Karthik, AD Russell, PJ Cummins, SP Narine, KL Nagarkoti, M Prasidh Krishna, CV Varun","KL Rahul, MA Agarwal, N Pooran, P Simran Singh, GJ Maxwell, Mandeep Singh, CJ Jordan, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh, Mujeeb Ur Rahman"
2020-10-10,2020/21,Unknown,Dubai International Cricket Stadium,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,169,4,132,8,Royal Challengers Bangalore,complete,37,0,V Kohli,J Srinath,AK Chaudhary,PR Reiffel,AY Dandekar,YC Barde,20,"D Padikkal, AJ Finch, V Kohli, AB de Villiers, Washington Sundar, S Dube, Gurkeerat Singh, CH Morris, I Udana, Navdeep Saini, YS Chahal","SR Watson, F du Plessis, AT Rayudu, N Jagadeesan, MS Dhoni, SM Curran, RA Jadeja, DJ Bravo, DL Chahar, SN Thakur, KV Sharma"
2020-10-11,2020/21,Unknown,Dubai International Cricket Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,158,4,163,5,Rajasthan Royals,complete,0,5,R Tewatia,Prakash Bhatt,YC Barde,PR Reiffel,Nitin Menon,AY Dandekar,20,"DA Warner, JM Bairstow, MK Pandey, KS Williamson, PK Garg, V Shankar, Abhishek Sharma, Rashid Khan, Sandeep Sharma, KK Ahmed, T Natarajan","BA Stokes, JC Buttler, SPD Smith, SV Samson, RV Uthappa, R Parag, R Tewatia, JC Archer, S Gopal, JD Unadkat, Kartik Tyagi"
2020-10-11,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,162,4,166,5,Mumbai Indians,complete,0,5,Q de Kock,Shakti Singh,CB Gaffaney,S Ravi,VK Sharma,UV Gandhe,20,"PP Shaw, S Dhawan, AM Rahane, SS Iyer, MP Stoinis, AT Carey, AR Patel, R Ashwin, HV Patel, K Rabada, A Nortje","RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, HH Pandya, KA Pollard, KH Pandya, JL Pattinson, RD Chahar, TA Boult, JJ Bumrah"
2020-10-12,2020/21,Unknown,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,194,2,112,9,Royal Challengers Bangalore,complete,82,0,AB de Villiers,V Narayan Kutty,RK Illingworth,K Srinivasan,KN Ananthapadmanabhan,VA Kulkarni,20,"AJ Finch, D Padikkal, V Kohli, AB de Villiers, CH Morris, Washington Sundar, S Dube, I Udana, Navdeep Saini, YS Chahal, Mohammed Siraj","T Banton, Shubman Gill, N Rana, EJG Morgan, KD Karthik, AD Russell, RA Tripathi, PJ Cummins, KL Nagarkoti, CV Varun, M Prasidh Krishna"
2020-10-13,2020/21,Unknown,Dubai International Cricket Stadium,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,167,6,147,8,Chennai Super Kings,complete,20,0,RA Jadeja,J Srinath,AK Chaudhary,PR Reiffel,Nitin Menon,YC Barde,20,"SM Curran, F du Plessis, SR Watson, AT Rayudu, MS Dhoni, RA Jadeja, DJ Bravo, DL Chahar, PP Chawla, SN Thakur, KV Sharma","DA Warner, JM Bairstow, MK Pandey, KS Williamson, PK Garg, V Shankar, Rashid Khan, S Nadeem, Sandeep Sharma, T Natarajan, KK Ahmed"
2020-10-14,2020/21,Unknown,Dubai International Cricket Stadium,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,161,7,148,8,Delhi Capitals,complete,13,0,A Nortje,J Srinath,AK Chaudhary,Nitin Menon,AY Dandekar,YC Barde,20,"PP Shaw, S Dhawan, AM Rahane, SS Iyer, MP Stoinis, AT Carey, AR Patel, R Ashwin, TU Deshpande, K Rabada, A Nortje","BA Stokes, JC Buttler, SPD Smith, SV Samson, RV Uthappa, R Parag, R Tewatia, JC Archer, S Gopal, JD Unadkat, Kartik Tyagi"
2020-10-15,2020/21,Unknown,Sharjah Cricket Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,171,6,177,2,Kings XI Punjab,complete,0,8,KL Rahul,V Narayan Kutty,KN Ananthapadmanabhan,C Shamshuddin,RK Illingworth,K Srinivasan,20,"AJ Finch, D Padikkal, V Kohli, Washington Sundar, S Dube, AB de Villiers, CH Morris, I Udana, Navdeep Saini, YS Chahal, Mohammed Siraj","KL Rahul, MA Agarwal, CH Gayle, N Pooran, GJ Maxwell, DJ Hooda, CJ Jordan, M Ashwin, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh"
2020-10-16,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,148,5,149,2,Mumbai Indians,complete,0,8,Q de Kock,M Nayyar,CB Gaffaney,VK Sharma,S Ravi,PG Pathak,20,"RA Tripathi, Shubman Gill, N Rana, KD Karthik, EJG Morgan, AD Russell, PJ Cummins, CJ Green, M Prasidh Krishna, Shivam Mavi, CV Varun","RG Sharma, Q de Kock, SA Yadav, HH Pandya, Ishan Kishan, KA Pollard, KH Pandya, RD Chahar, TA Boult, JJ Bumrah, NM Coulter-Nile"
2020-10-17,2020/21,Unknown,Sharjah Cricket Stadium,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,179,4,185,5,Delhi Capitals,complete,0,5,S Dhawan,V Narayan Kutty,KN Ananthapadmanabhan,RK Illingworth,C Shamshuddin,VA Kulkarni,20,"SM Curran, F du Plessis, SR Watson, AT Rayudu, MS Dhoni, RA Jadeja, KM Jadhav, DJ Bravo, DL Chahar, SN Thakur, KV Sharma","PP Shaw, S Dhawan, AM Rahane, SS Iyer, MP Stoinis, AT Carey, AR Patel, R Ashwin, TU Deshpande, K Rabada, A Nortje"
2020-10-17,2020/21,Unknown,Dubai International Cricket Stadium,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,177,6,179,3,Royal Challengers Bangalore,complete,0,7,AB de Villiers,J Srinath,AK Chaudhary,Nitin Menon,PR Reiffel,YC Barde,20,"RV Uthappa, BA Stokes, SV Samson, SPD Smith, JC Buttler, R Tewatia, JC Archer, R Parag, S Gopal, JD Unadkat, Kartik Tyagi","D Padikkal, AJ Finch, V Kohli, AB de Villiers, Gurkeerat Singh, CH Morris, Washington Sundar, Shahbaz Ahmed, I Udana, Navdeep Saini, YS Chahal"
2020-10-18,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,166,5,165,8,None,tie,0,0,LH Ferguson,M Nayyar,PG Pathak,S Ravi,VK Sharma,UV Gandhe,20,"Shubman Gill, RA Tripathi, N Rana, AD Russell, EJG Morgan, KD Karthik, PJ Cummins, LH Ferguson, Kuldeep Yadav, Shivam Mavi, CV Varun","JM Bairstow, KS Williamson, PK Garg, DA Warner, MK Pandey, V Shankar, Abdul Samad, Rashid Khan, Sandeep Sharma, Basil Thampi, T Natarajan"
2020-10-18,2020/21,Unknown,Dubai International Cricket Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,192,8,196,8,None,tie,0,0,KL Rahul,J Srinath,Nitin Menon,PR Reiffel,AK Chaudhary,AY Dandekar,20,"RG Sharma, Q de Kock, SA Yadav, Ishan Kishan, KH Pandya, HH Pandya, KA Pollard, NM Coulter-Nile, RD Chahar, TA Boult, JJ Bumrah","KL Rahul, MA Agarwal, CH Gayle, N Pooran, GJ Maxwell, DJ Hooda, CJ Jordan, M Ashwin, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh"
2020-10-19,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,125,5,126,3,Rajasthan Royals,complete,0,7,JC Buttler,M Nayyar,CB Gaffaney,VK Sharma,UV Gandhe,PG Pathak,20,"SM Curran, F du Plessis, SR Watson, AT Rayudu, MS Dhoni, RA Jadeja, KM Jadhav, PP Chawla, DL Chahar, SN Thakur, JR Hazlewood","BA Stokes, RV Uthappa, SV Samson, SPD Smith, JC Buttler, R Tewatia, R Parag, JC Archer, S Gopal, AS Rajpoot, Kartik Tyagi"
2020-10-20,2020/21,Unknown,Dubai International Cricket Stadium,Delhi Capitals,Kings XI Punjab,Delhi Capitals,bat,164,5,167,5,Kings XI Punjab,complete,0,5,S Dhawan,Prakash Bhatt,C Shamshuddin,RK Illingworth,KN Ananthapadmanabhan,K Srinivasan,20,"PP Shaw, S Dhawan, SS Iyer, RR Pant, MP Stoinis, SO Hetmyer, AR Patel, R Ashwin, K Rabada, DR Sams, TU Deshpande","KL Rahul, MA Agarwal, CH Gayle, N Pooran, GJ Maxwell, DJ Hooda, JDS Neesham, M Ashwin, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh"
2020-10-21,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,84,8,85,2,Royal Challengers Bangalore,complete,0,8,Mohammed Siraj,Shakti Singh,VK Sharma,S Ravi,CB Gaffaney,UV Gandhe,20,"Shubman Gill, RA Tripathi, N Rana, T Banton, KD Karthik, EJG Morgan, PJ Cummins, Kuldeep Yadav, LH Ferguson, M Prasidh Krishna, CV Varun","D Padikkal, AJ Finch, Gurkeerat Singh, V Kohli, AB de Villiers, CH Morris, Washington Sundar, I Udana, Navdeep Saini, YS Chahal, Mohammed Siraj"
2020-10-22,2020/21,Unknown,Dubai International Cricket Stadium,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,154,6,156,2,Sunrisers Hyderabad,complete,0,8,MK Pandey,J Srinath,Nitin Menon,PR Reiffel,AK Chaudhary,AY Dandekar,20,"RV Uthappa, BA Stokes, SV Samson, JC Buttler, SPD Smith, R Parag, R Tewatia, JC Archer, S Gopal, AS Rajpoot, Kartik Tyagi","DA Warner, JM Bairstow, MK Pandey, V Shankar, PK Garg, Abdul Samad, JO Holder, Rashid Khan, Sandeep Sharma, T Natarajan, S Nadeem"
2020-10-23,2020/21,Unknown,Sharjah Cricket Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,114,9,116,0,Mumbai Indians,complete,0,10,TA Boult,V Narayan Kutty,C Shamshuddin,VA Kulkarni,RK Illingworth,K Srinivasan,20,"RD Gaikwad, F du Plessis, AT Rayudu, N Jagadeesan, MS Dhoni, RA Jadeja, SM Curran, DL Chahar, SN Thakur, Imran Tahir, JR Hazlewood","Q de Kock, Ishan Kishan, SA Yadav, SS Tiwary, KH Pandya, HH Pandya, KA Pollard, NM Coulter-Nile, RD Chahar, TA Boult, JJ Bumrah"
2020-10-24,2020/21,Abu Dhabi,Sheikh Zayed Stadium,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,194,6,135,9,Kolkata Knight Riders,complete,59,0,CV Varun,M Nayyar,CB Gaffaney,PG Pathak,S Ravi,UV Gandhe,20,"Shubman Gill, N Rana, RA Tripathi, KD Karthik, SP Narine, EJG Morgan, PJ Cummins, LH Ferguson, KL Nagarkoti, M Prasidh Krishna, CV Varun","AM Rahane, S Dhawan, SS Iyer, RR Pant, SO Hetmyer, MP Stoinis, AR Patel, K Rabada, R Ashwin, TU Deshpande, A Nortje"
2020-10-24,2020/21,Unknown,Dubai International Cricket Stadium,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,126,7,114,10,Kings XI Punjab,complete,12,0,CJ Jordan,J Srinath,AY Dandekar,PR Reiffel,Nitin Menon,YC Barde,20,"KL Rahul, Mandeep Singh, CH Gayle, N Pooran, GJ Maxwell, DJ Hooda, CJ Jordan, M Ashwin, Ravi Bishnoi, Mohammed Shami, Arshdeep Singh","DA Warner, JM Bairstow, MK Pandey, Abdul Samad, V Shankar, JO Holder, PK Garg, Rashid Khan, Sandeep Sharma, T Natarajan, KK Ahmed"
2020-10-25,2020/21,Unknown,Dubai International Cricket Stadium,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,145,6,150,2,Chennai Super Kings,complete,0,8,RD Gaikwad,Prakash Bhatt,C Shamshuddin,RK Illingworth,KN Ananthapadmanabhan,VA Kulkarni,20,"D Padikkal, AJ Finch, V Kohli, AB de Villiers, MM Ali, CH Morris, Gurkeerat Singh, Washington Sundar, Navdeep Saini, YS Chahal, Mohammed Siraj","RD Gaikwad, F du Plessis, AT Rayudu, MS Dhoni, N Jagadeesan, RA Jadeja, SM Curran, MJ Santner, DL Chahar, Imran Tahir, Monu Kumar"
