date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2011-04-14,2011,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,175,5,142,9,Deccan Chargers,complete,33,0,DW Steyn,D Govindjee,RE Koertzen,S Ravi,SK Tarapore,C Shamshuddin,20,"S Sohal, S Dhawan, KC Sangakkara, B Chipli, JP Duminy, DT Christian, DB Ravi Teja, A Mishra, DW Steyn, I Sharma, MS Gony","MA Agarwal, TM Dilshan, Z Khan, V Kohli, AB de Villiers, SS Tiwary, CA Pujara, JJ van der Wath, DL Vettori, R Ninan, S Aravind"
2011-04-15,2011,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,159,4,160,1,Kolkata Knight Riders,complete,0,9,G Gambhir,AJ Pycroft,Aleem Dar,SS Hazare,RB Tiffin,R Subramanian,20,"AG Paunikar, R Dravid, AL Menaria, SR Watson, LRPL Taylor, J Botha, AS Raut, SK Warne, A Singh, SK Trivedi, ND Doshi","MS Bisla, JH Kallis, G Gambhir, MK Tiwary, YK Pathan, EJG Morgan, Shakib Al Hasan, Iqbal Abdulla, R Bhatia, B Lee, L Balaji"
2011-04-15,2011,Mumbai,Wankhede Stadium,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,182,2,184,2,Kochi Tuskers Kerala,complete,0,8,BB McCullum,J Srinath,BR Doctrove,PR Reiffel,S Asnani,VA Kulkarni,20,"DJ Jacobs, SR Tendulkar, AT Rayudu, KA Pollard, RG Sharma, A Symonds, R Sathish, Harbhajan Singh, AG Murtaza, MM Patel, SL Malinga","BB McCullum, DPMD Jayawardene, RA Jadeja, BJ Hodge, KM Jadhav, PA Patel, NLTC Perera, RV Gomez, R Vinay Kumar, RP Singh, RR Powar"
2011-04-16,2011,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,183,5,162,7,Chennai Super Kings,complete,21,0,MEK Hussey,Raju Mukherjee,HDPK Dharmasena,AL Hill,K Hariharan,K Srinath,20,"MEK Hussey, M Vijay, SK Raina, MS Dhoni, JA Morkel, S Badrinath, S Anirudha, R Ashwin, SB Jakati, TG Southee, S Randiv","MA Agarwal, TM Dilshan, AUK Pathan, V Kohli, AB de Villiers, SS Tiwary, CA Pujara, JJ van der Wath, DL Vettori, R Ninan, Z Khan"
2011-04-16,2011,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,165,8,166,2,Kings XI Punjab,complete,0,8,PC Valthaty,D Govindjee,RE Koertzen,S Ravi,SK Tarapore,C Shamshuddin,20,"S Sohal, S Dhawan, KC Sangakkara, JP Duminy, B Chipli, DT Christian, MS Gony, DB Ravi Teja, A Mishra, DW Steyn, I Sharma","AC Gilchrist, PC Valthaty, AM Nayar, KD Karthik, SE Marsh, Sunny Singh, R McLaren, P Kumar, RJ Harris, PP Chawla, VS Malik"
2011-04-17,2011,Kolkata,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,85,2,81,10,Kolkata Knight Riders,complete,0,8,L Balaji,AJ Pycroft,Aleem Dar,RB Tiffin,SS Hazare,S Das,20,"JH Kallis, MS Bisla, G Gambhir, MK Tiwary, YK Pathan, EJG Morgan, Shakib Al Hasan, Iqbal Abdulla, R Bhatia, B Lee, L Balaji","SR Watson, AG Paunikar, FY Fazal, AS Raut, AL Menaria, LRPL Taylor, AM Rahane, SK Warne, A Singh, SW Tait, SK Trivedi"
2011-04-17,2011,Mumbai,Dr DY Patil Sports Academy,Pune Warriors,Delhi Daredevils,Delhi Daredevils,field,187,5,190,7,Delhi Daredevils,complete,0,3,Yuvraj Singh,S Venkataraghavan,Asad Rauf,AM Saheba,SL Shastri,NA Patwardhan,20,"JD Ryder, GC Smith, M Manhas, Yuvraj Singh, RV Uthappa, MD Mishra, WD Parnell, AA Jhunjhunwala, R Sharma, SB Wagh, AC Thomas","DA Warner, V Sehwag, IK Pathan, NV Ojha, MS Wade, Y Venugopal Rao, AJ Finch, JR Hopes, S Nadeem, AB Dinda, UT Yadav"
2011-04-18,2011,Kochi,Nehru Stadium,Kochi Tuskers Kerala,Chennai Super Kings,Kochi Tuskers Kerala,field,135,3,131,4,Kochi Tuskers Kerala,complete,0,7,BB McCullum,Raju Mukherjee,K Hariharan,AL Hill,HDPK Dharmasena,KN Ananthapadmanabhan,20,"BB McCullum, DPMD Jayawardene, PA Patel, BJ Hodge, RA Jadeja, KM Jadhav, NLTC Perera, RV Gomez, R Vinay Kumar, RP Singh, RR Powar","MEK Hussey, M Vijay, SK Raina, S Badrinath, MS Dhoni, JA Morkel, S Anirudha, R Ashwin, SB Jakati, TG Southee, DE Bollinger"
2011-04-19,2011,Delhi,Feroz Shah Kotla,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,152,7,168,4,Deccan Chargers,complete,16,0,S Sohal,J Srinath,PR Reiffel,RJ Tucker,S Asnani,AK Chaudhary,20,"DA Warner, V Sehwag, NV Ojha, AJ Finch, Y Venugopal Rao, IK Pathan, JR Hopes, Y Nagar, M Morkel, S Nadeem, AB Dinda","S Sohal, S Dhawan, KC Sangakkara, CL White, DT Christian, B Chipli, DB Ravi Teja, A Mishra, DW Steyn, PP Ojha, Harmeet Singh"
2011-04-20,2011,Kolkata,Eden Gardens,Kolkata Knight Riders,Kochi Tuskers Kerala,Kolkata Knight Riders,field,126,9,132,7,Kochi Tuskers Kerala,complete,6,0,DPMD Jayawardene,AJ Pycroft,Aleem Dar,RB Tiffin,SS Hazare,S Das,20,"MS Bisla, JH Kallis, G Gambhir, MK Tiwary, EJG Morgan, Shakib Al Hasan, YK Pathan, R Bhatia, B Lee, Iqbal Abdulla, L Balaji","BB McCullum, DPMD Jayawardene, PA Patel, BJ Hodge, RA Jadeja, KM Jadhav, RV Gomez, R Vinay Kumar, RR Powar, RP Singh, M Muralitharan"
2011-04-20,2011,Mumbai,Wankhede Stadium,Mumbai Indians,Pune Warriors,Pune Warriors,bat,124,3,118,10,Mumbai Indians,complete,0,7,MM Patel,Raju Mukherjee,Asad Rauf,AM Saheba,SL Shastri,VA Kulkarni,20,"JEC Franklin, SR Tendulkar, AT Rayudu, RG Sharma, A Symonds, KA Pollard, R Sathish, AN Ahmed, AG Murtaza, MM Patel, SL Malinga","JD Ryder, TD Paine, M Manhas, RV Uthappa, Yuvraj Singh, MD Mishra, M Kartik, WD Parnell, R Sharma, SB Wagh, AC Thomas"
2011-04-21,2011,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,195,7,147,7,Kings XI Punjab,complete,48,0,SE Marsh,J Srinath,S Asnani,PR Reiffel,RJ Tucker,K Bharatan,20,"AC Gilchrist, PC Valthaty, SE Marsh, KD Karthik, AM Nayar, R McLaren, Sunny Singh, PP Chawla, RJ Harris, P Kumar, BA Bhatt","SA Asnodkar, R Dravid, SR Watson, STR Binny, LRPL Taylor, AL Menaria, AS Raut, DH Yagnik, SK Warne, SW Tait, SK Trivedi"
2011-04-22,2011,Kolkata,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,171,5,175,1,Royal Challengers Bangalore,complete,0,9,CH Gayle,AJ Pycroft,SS Hazare,RB Tiffin,Aleem Dar,S Das,20,"JH Kallis, BJ Haddin, G Gambhir, YK Pathan, EJG Morgan, MK Tiwary, Shakib Al Hasan, R Bhatia, Iqbal Abdulla, JD Unadkat, L Balaji","TM Dilshan, CH Gayle, V Kohli, AB de Villiers, SS Tiwary, CA Pujara, Z Khan, AUK Pathan, DL Vettori, S Aravind, J Syed Mohammad"
2011-04-22,2011,Mumbai,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,164,4,156,9,Mumbai Indians,complete,8,0,Harbhajan Singh,Raju Mukherjee,Asad Rauf,AM Saheba,SL Shastri,VA Kulkarni,20,"R Sathish, SR Tendulkar, AT Rayudu, RG Sharma, A Symonds, KA Pollard, JEC Franklin, Harbhajan Singh, AN Ahmed, MM Patel, SL Malinga","MEK Hussey, M Vijay, SK Raina, S Badrinath, MS Dhoni, S Anirudha, JA Morkel, R Ashwin, Joginder Sharma, S Randiv, DE Bollinger"
2011-04-23,2011,Delhi,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,231,4,202,6,Delhi Daredevils,complete,29,0,DA Warner,J Srinath,S Asnani,RE Koertzen,PR Reiffel,AK Chaudhary,20,"DA Warner, V Sehwag, Y Nagar, Y Venugopal Rao, AJ Finch, NV Ojha, IK Pathan, JR Hopes, AB Agarkar, M Morkel, VR Aaron","AC Gilchrist, PC Valthaty, SE Marsh, KD Karthik, DJ Hussey, AM Nayar, Sunny Singh, RJ Harris, PP Chawla, P Kumar, SJ Srivastava"
2011-04-24,2011,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Kochi Tuskers Kerala,Rajasthan Royals,field,111,2,109,10,Rajasthan Royals,complete,0,8,SK Warne,D Govindjee,BR Doctrove,SK Tarapore,S Ravi,R Subramanian,20,"SR Watson, R Dravid, J Botha, LRPL Taylor, AL Menaria, AM Rahane, A Singh, DH Yagnik, SK Warne, STR Binny, SK Trivedi","DPMD Jayawardene, VVS Laxman, PA Patel, BJ Hodge, RA Jadeja, RV Gomez, NLTC Perera, KM Jadhav, R Vinay Kumar, M Muralitharan, RP Singh"
2011-04-24,2011,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Mumbai Indians,Deccan Chargers,field,135,8,172,4,Mumbai Indians,complete,37,0,SL Malinga,Raju Mukherjee,HDPK Dharmasena,AL Hill,K Hariharan,C Shamshuddin,20,"S Sohal, S Dhawan, KC Sangakkara, CL White, B Chipli, DT Christian, DB Ravi Teja, A Mishra, DW Steyn, I Sharma, PP Ojha","DJ Jacobs, SR Tendulkar, AT Rayudu, KA Pollard, RG Sharma, A Symonds, R Sathish, Harbhajan Singh, AN Ahmed, MM Patel, SL Malinga"
2011-04-25,2011,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Pune Warriors,Pune Warriors,field,142,6,117,9,Chennai Super Kings,complete,25,0,MEK Hussey,AJ Pycroft,Aleem Dar,RB Tiffin,SS Hazare,K Srinath,20,"M Vijay, MEK Hussey, SK Raina, MS Dhoni, JA Morkel, S Badrinath, S Anirudha, R Ashwin, DE Bollinger, SB Jakati, S Randiv","JD Ryder, MD Mishra, MK Pandey, RV Uthappa, Yuvraj Singh, M Manhas, NL McCullum, R Sharma, JE Taylor, M Kartik, AC Thomas"
2011-04-26,2011,Delhi,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,160,6,161,7,Royal Challengers Bangalore,complete,0,3,V Kohli,J Srinath,S Asnani,RJ Tucker,PR Reiffel,AK Chaudhary,20,"DA Warner, V Sehwag, JR Hopes, MS Wade, Y Venugopal Rao, NV Ojha, IK Pathan, Y Nagar, M Morkel, AB Dinda, UT Yadav","CH Gayle, TM Dilshan, V Kohli, AB de Villiers, SS Tiwary, CA Pujara, DL Vettori, A Mithun, J Syed Mohammad, Z Khan, S Aravind"
2011-04-27,2011,Kochi,Nehru Stadium,Kochi Tuskers Kerala,Deccan Chargers,Kochi Tuskers Kerala,field,74,10,129,7,Deccan Chargers,complete,55,0,I Sharma,Raju Mukherjee,HDPK Dharmasena,AL Hill,K Hariharan,KN Ananthapadmanabhan,20,"BB McCullum, DPMD Jayawardene, PA Patel, RV Gomez, BJ Hodge, KM Jadhav, RA Jadeja, NLTC Perera, R Vinay Kumar, S Sreesanth, RP Singh","S Sohal, S Dhawan, B Chipli, KC Sangakkara, CL White, DT Christian, DB Ravi Teja, A Mishra, MS Gony, DW Steyn, I Sharma"
2011-04-27,2011,Mumbai,Dr DY Patil Sports Academy,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,141,6,145,2,Chennai Super Kings,complete,0,8,DE Bollinger,GF Labrooy,Asad Rauf,SL Shastri,AM Saheba,NA Patwardhan,20,"JD Ryder, MD Mishra, MK Pandey, M Manhas, Yuvraj Singh, RV Uthappa, MR Marsh, JE Taylor, M Kartik, R Sharma, AC Thomas","MEK Hussey, M Vijay, S Badrinath, SK Raina, MS Dhoni, S Anirudha, R Ashwin, KMDN Kulasekara, DE Bollinger, SB Jakati, TG Southee"
2011-04-28,2011,Delhi,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,field,131,9,148,7,Kolkata Knight Riders,complete,17,0,MK Tiwary,J Srinath,PR Reiffel,RJ Tucker,S Asnani,AK Chaudhary,20,"DA Warner, V Sehwag, JR Hopes, IK Pathan, TR Birt, Y Venugopal Rao, NV Ojha, Y Nagar, AB Agarkar, M Morkel, UT Yadav","JH Kallis, SP Goswami, G Gambhir, MK Tiwary, YK Pathan, EJG Morgan, RN ten Doeschate, B Lee, L Balaji, Iqbal Abdulla, JD Unadkat"
2011-04-29,2011,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,95,3,94,8,Rajasthan Royals,complete,0,7,J Botha,D Govindjee,Asad Rauf,SK Tarapore,S Ravi,R Subramanian,20,"SR Watson, R Dravid, J Botha, LRPL Taylor, AL Menaria, AM Rahane, A Singh, DH Yagnik, SK Warne, STR Binny, SK Trivedi","DJ Jacobs, SR Tendulkar, AT Rayudu, RG Sharma, A Symonds, KA Pollard, R Sathish, Harbhajan Singh, SL Malinga, AG Murtaza, MM Patel"
2011-04-29,2011,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,181,5,155,5,Royal Challengers Bangalore,complete,26,0,V Kohli,AJ Pycroft,Aleem Dar,SS Hazare,RB Tiffin,CK Nandan,20,"CH Gayle, TM Dilshan, V Kohli, AB de Villiers, SS Tiwary, M Kaif, A Mithun, Z Khan, DL Vettori, S Aravind, J Syed Mohammad","JD Ryder, TD Paine, MK Pandey, Yuvraj Singh, RV Uthappa, M Manhas, Harpreet Singh, R Sharma, JE Taylor, AC Thomas, Kamran Khan"
2011-04-30,2011,Kolkata,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,120,2,119,6,Kolkata Knight Riders,complete,0,8,Iqbal Abdulla,GF Labrooy,AM Saheba,SL Shastri,RJ Tucker,S Das,20,"JH Kallis, EJG Morgan, G Gambhir, MK Tiwary, SP Goswami, YK Pathan, R Bhatia, RN ten Doeschate, Iqbal Abdulla, L Balaji, B Lee","AC Gilchrist, PC Valthaty, SE Marsh, KD Karthik, AM Nayar, DJ Hussey, Bipul Sharma, P Kumar, PP Chawla, BA Bhatt, RJ Harris"
2011-04-30,2011,Kochi,Nehru Stadium,Kochi Tuskers Kerala,Delhi Daredevils,Delhi Daredevils,bat,119,10,157,7,Delhi Daredevils,complete,38,0,V Sehwag,Raju Mukherjee,HDPK Dharmasena,AL Hill,K Hariharan,KN Ananthapadmanabhan,20,"BB McCullum, M Klinger, PA Patel, DPMD Jayawardene, BJ Hodge, RA Jadeja, B Akhil, R Vinay Kumar, RR Powar, S Sreesanth, RP Singh","DA Warner, V Sehwag, NV Ojha, Y Venugopal Rao, Y Nagar, TR Birt, IK Pathan, RE van der Merwe, M Morkel, AB Agarkar, UT Yadav"
2011-05-01,2011,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,165,5,146,8,Chennai Super Kings,complete,19,0,JA Morkel,AJ Pycroft,Aleem Dar,RB Tiffin,SS Hazare,K Srinath,20,"M Vijay, MEK Hussey, SK Raina, MS Dhoni, JA Morkel, S Badrinath, S Anirudha, R Ashwin, DE Bollinger, SB Jakati, S Randiv","S Sohal, S Dhawan, B Chipli, KC Sangakkara, CL White, JP Duminy, DT Christian, A Mishra, I Sharma, PP Ojha, Harmeet Singh"
2011-05-01,2011,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Pune Warriors,Rajasthan Royals,field,144,4,143,7,Rajasthan Royals,complete,0,6,LRPL Taylor,D Govindjee,SK Tarapore,SJA Taufel,S Ravi,R Subramanian,20,"SR Watson, R Dravid, J Botha, AL Menaria, LRPL Taylor, AM Rahane, A Singh, SK Warne, STR Binny, DH Yagnik, SK Trivedi","JD Ryder, MK Pandey, RV Uthappa, Yuvraj Singh, Harpreet Singh, M Manhas, NL McCullum, R Sharma, M Kartik, JE Taylor, AC Thomas"
2011-05-02,2011,Delhi,Feroz Shah Kotla,Delhi Daredevils,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,140,6,141,3,Kochi Tuskers Kerala,complete,0,7,P Parameswaran,GF Labrooy,Asad Rauf,SL Shastri,AM Saheba,AK Chaudhary,20,"DA Warner, V Sehwag, NV Ojha, Y Nagar, Y Venugopal Rao, TR Birt, IK Pathan, RE van der Merwe, M Morkel, AB Agarkar, UT Yadav","M Klinger, BB McCullum, PA Patel, DPMD Jayawardene, BJ Hodge, RA Jadeja, RV Gomez, R Vinay Kumar, RP Singh, S Sreesanth, P Parameswaran"
2011-05-02,2011,Mumbai,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,159,5,136,8,Mumbai Indians,complete,23,0,KA Pollard,Raju Mukherjee,HDPK Dharmasena,PR Reiffel,K Hariharan,VA Kulkarni,20,"DJ Jacobs, SR Tendulkar, AT Rayudu, KA Pollard, RG Sharma, A Symonds, TL Suman, Harbhajan Singh, MM Patel, SL Malinga, AN Ahmed","PC Valthaty, AC Gilchrist, SE Marsh, DJ Hussey, KD Karthik, AM Nayar, Bipul Sharma, PP Chawla, RJ Harris, P Kumar, BA Bhatt"
2011-05-03,2011,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,149,6,169,4,Kolkata Knight Riders,complete,20,0,YK Pathan,J Srinath,S Asnani,RJ Tucker,PR Reiffel,C Shamshuddin,20,"S Sohal, S Dhawan, KC Sangakkara, CL White, DT Christian, DB Ravi Teja, B Chipli, A Mishra, PP Ojha, I Sharma, DW Steyn","EJG Morgan, JH Kallis, G Gambhir, YK Pathan, MK Tiwary, MV Boucher, R Bhatia, Iqbal Abdulla, L Balaji, B Lee, JD Unadkat"
2011-05-04,2011,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,149,2,147,6,Chennai Super Kings,complete,0,8,MEK Hussey,AJ Pycroft,SS Hazare,RB Tiffin,Aleem Dar,K Srinath,20,"MEK Hussey, M Vijay, SK Raina, JA Morkel, MS Dhoni, S Badrinath, S Anirudha, R Ashwin, DE Bollinger, SB Jakati, S Randiv","SR Watson, R Dravid, AL Menaria, J Botha, LRPL Taylor, AM Rahane, STR Binny, DH Yagnik, SK Warne, ND Doshi, SK Trivedi"
2011-05-04,2011,Mumbai,Dr DY Patil Sports Academy,Pune Warriors,Mumbai Indians,Pune Warriors,field,139,7,160,7,Mumbai Indians,complete,21,0,R Sharma,Raju Mukherjee,HDPK Dharmasena,SJA Taufel,K Hariharan,NA Patwardhan,20,"JD Ryder, MK Pandey, GC Smith, AA Jhunjhunwala, Yuvraj Singh, RV Uthappa, M Manhas, SB Wagh, R Sharma, JE Taylor, AC Thomas","AC Blizzard, SR Tendulkar, AT Rayudu, RG Sharma, TL Suman, KA Pollard, A Symonds, Harbhajan Singh, DS Kulkarni, MM Patel, SL Malinga"
2011-05-05,2011,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Delhi Daredevils,Delhi Daredevils,field,175,5,179,6,Delhi Daredevils,complete,0,4,V Sehwag,GF Labrooy,Asad Rauf,AM Saheba,SL Shastri,C Shamshuddin,20,"S Dhawan, DB Ravi Teja, KC Sangakkara, JP Duminy, DT Christian, B Chipli, I Malhotra, S Sohal, A Mishra, DW Steyn, I Sharma","AJ Finch, V Sehwag, NV Ojha, Y Venugopal Rao, TR Birt, IK Pathan, JR Hopes, Y Nagar, M Morkel, AB Agarkar, AM Salvi"
2011-05-05,2011,Kochi,Nehru Stadium,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,156,5,139,7,Kochi Tuskers Kerala,complete,17,0,BJ Hodge,D Govindjee,S Ravi,RJ Tucker,SK Tarapore,KN Ananthapadmanabhan,20,"BB McCullum, M Klinger, PA Patel, DPMD Jayawardene, RA Jadeja, BJ Hodge, RV Gomez, R Vinay Kumar, RP Singh, S Sreesanth, P Parameswaran","JH Kallis, EJG Morgan, G Gambhir, MK Tiwary, YK Pathan, MV Boucher, B Lee, R Bhatia, Iqbal Abdulla, S Ladda, JD Unadkat"
