date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2026-04-05,2026,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,field,250,3,207,10,Royal Challengers Bengaluru,complete,43,0,TH David,Prakash Bhatt,A Totre,KN Ananthapadmanabhan,AT Holdstock,Abhijit Bhattacharya,20,"Suyash Sharma, PD Salt, V Kohli, D Padikkal, RM Patidar, TH David, JM Sharma, R Shepherd, KH Pandya, B Kumar, Abhinandan Singh, JA Duffy","KK Ahmed, SV Samson, RD Gaikwad, A Mhatre, SN Khan, Kartik Sharma, S Dube, PR Veer, J Overton, A Kamboj, Noor Ahmad, MJ Henry"
2026-04-06,2026,Kolkata,"Eden Gardens, Kolkata",Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,25,2,0,0,None,no result,0,0,None,J Srinath,A Bengeri,J Madanagopal,R Pandit,UV Gandhe,20,"AM Rahane, FH Allen, C Green, A Raghuvanshi, R Powell, RK Singh, Ramandeep Singh, AS Roy, Navdeep Saini, VG Arora, Kartik Tyagi","SS Iyer, P Simran Singh, N Wadhera, C Connolly, Shashank Singh, MP Stoinis, M Jansen, Vijaykumar Vyshak, XC Bartlett, Arshdeep Singh, YS Chahal"
2026-04-07,2026,Guwahati,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,150,3,123,9,Rajasthan Royals,complete,27,0,YBK Jaiswal,V Narayan Kutty,HDPK Dharmasena,M Krishnadas,VK Sharma,K Swaroopanand,20,"Ravi Bishnoi, YBK Jaiswal, V Suryavanshi, Dhruv Jurel, R Parag, SO Hetmyer, RA Jadeja, D Ferreira, JC Archer, N Burger, TU Deshpande, Sandeep Sharma","AM Ghazanfar, RD Rickelton, RG Sharma, SA Yadav, Tilak Varma, HH Pandya, Naman Dhir, SE Rutherford, SN Thakur, DL Chahar, TA Boult, JJ Bumrah"
2026-04-08,2026,Delhi,"Arun Jaitley Stadium, Delhi",Gujarat Titans,Delhi Capitals,Delhi Capitals,field,210,4,209,8,Gujarat Titans,complete,1,0,Rashid Khan,Shakti Singh,Anish Sahasrabudhe,Nitin Menon,MV Saidharshan Kumar,Vinod Seshan,20,"M Shahrukh Khan, B Sai Sudharsan, Shubman Gill, JC Buttler, Washington Sundar, GD Phillips, R Tewatia, Rashid Khan, K Rabada, Mohammed Siraj, Ashok Sharma, M Prasidh Krishna","Mukesh Kumar, P Nissanka, KL Rahul, N Rana, Sameer Rizvi, DA Miller, AR Patel, T Stubbs, V Nigam, Kuldeep Yadav, L Ngidi, T Natarajan"
2026-04-09,2026,Kolkata,"Eden Gardens, Kolkata",Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,181,4,182,7,Lucknow Super Giants,complete,0,3,MD Choudhary,Prakash Bhatt,AT Holdstock,A Totre,KN Ananthapadmanabhan,Abhijit Bhattacharya,20,"VG Arora, AM Rahane, FH Allen, A Raghuvanshi, C Green, RK Singh, R Powell, Ramandeep Singh, AS Roy, SP Narine, Navdeep Saini, Kartik Tyagi","M Siddharth, MR Marsh, AK Markram, RR Pant, A Badoni, N Pooran, Abdul Samad, MD Choudhary, Mohammed Shami, Avesh Khan, DS Rathi, Prince Yadav"
2026-04-10,2026,Guwahati,"Barsapara Cricket Stadium, Guwahati",Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,201,8,202,4,Rajasthan Royals,complete,0,6,V Suryavanshi,V Narayan Kutty,K Swaroopanand,HDPK Dharmasena,VK Sharma,M Krishnadas,20,"PD Salt, V Kohli, D Padikkal, RM Patidar, KH Pandya, JM Sharma, TH David, R Shepherd, VR Iyer, B Kumar, Abhinandan Singh, JR Hazlewood","Sandeep Sharma, YBK Jaiswal, V Suryavanshi, Dhruv Jurel, SO Hetmyer, R Parag, RA Jadeja, D Ferreira, Ravi Bishnoi, JC Archer, N Burger, Brijesh Sharma"
2026-04-11,2026,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,212,2,189,10,Chennai Super Kings,complete,23,0,SV Samson,Shakti Singh,MV Saidharshan Kumar,Vinod Seshan,Nitin Menon,Anish Sahasrabudhe,20,"AJ Hosein, SV Samson, RD Gaikwad, A Mhatre, S Dube, SN Khan, D Brevis, J Overton, Noor Ahmad, A Kamboj, Gurjapneet Singh, KK Ahmed","Mukesh Kumar, P Nissanka, KL Rahul, Sameer Rizvi, AR Patel, DA Miller, T Stubbs, Ashutosh Sharma, Auqib Nabi, Kuldeep Yadav, L Ngidi, T Natarajan"
2026-04-11,2026,New Chandigarh,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,219,6,223,4,Punjab Kings,complete,0,6,SS Iyer,J Srinath,A Bengeri,R Pandit,J Madanagopal,UV Gandhe,20,"JD Unadkat, Abhishek Sharma, TM Head, Ishan Kishan, H Klaasen, Aniket Verma, S Arora, Nithish Kumar Reddy, Harsh Dubey, Shivang Kumar, HV Patel, E Malinga","YS Chahal, Priyansh Arya, P Simran Singh, C Connolly, SS Iyer, N Wadhera, Shashank Singh, MP Stoinis, M Jansen, XC Bartlett, Vijaykumar Vyshak, Arshdeep Singh"
2026-04-12,2026,Mumbai,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,240,4,222,6,Royal Challengers Bengaluru,complete,18,0,PD Salt,V Narayan Kutty,K Swaroopanand,VK Sharma,HDPK Dharmasena,M Krishnadas,20,"Rasikh Salam, PD Salt, V Kohli, RM Patidar, TH David, JM Sharma, R Shepherd, D Padikkal, KH Pandya, B Kumar, JA Duffy, Suyash Sharma","M Markande, RD Rickelton, RG Sharma, SA Yadav, Tilak Varma, HH Pandya, SE Rutherford, Naman Dhir, MJ Santner, SN Thakur, JJ Bumrah, TA Boult"
2026-04-12,2026,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,164,8,165,3,Gujarat Titans,complete,0,7,M Prasidh Krishna,Prakash Bhatt,Abhijit Bhattacharya,KN Ananthapadmanabhan,AT Holdstock,A Totre,20,"AK Markram, MR Marsh, RR Pant, A Badoni, N Pooran, Abdul Samad, MD Choudhary, GF Linde, Mohammed Shami, Avesh Khan, DS Rathi, Prince Yadav","Mohammed Siraj, B Sai Sudharsan, Shubman Gill, JC Buttler, Washington Sundar, R Tewatia, GD Phillips, Rashid Khan, K Rabada, Ashok Sharma, M Prasidh Krishna, M Shahrukh Khan"
2026-04-13,2026,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,216,6,159,10,Sunrisers Hyderabad,complete,57,0,PP Hinge,J Srinath,J Madanagopal,R Pandit,A Bengeri,UV Gandhe,20,"Sakib Hussain, Abhishek Sharma, TM Head, Ishan Kishan, H Klaasen, Nithish Kumar Reddy, S Arora, Aniket Verma, Harsh Dubey, Shivang Kumar, PP Hinge, E Malinga","Sandeep Sharma, YBK Jaiswal, V Suryavanshi, Dhruv Jurel, LG Pretorius, R Parag, RA Jadeja, D Ferreira, JC Archer, TU Deshpande, Ravi Bishnoi, N Burger"
2026-04-14,2026,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,192,5,160,7,Chennai Super Kings,complete,32,0,Noor Ahmad,Shakti Singh,Nitin Menon,MV Saidharshan Kumar,Vinod Seshan,Anish Sahasrabudhe,20,"AJ Hosein, SV Samson, RD Gaikwad, A Mhatre, D Brevis, SN Khan, S Dube, J Overton, Noor Ahmad, A Kamboj, Gurjapneet Singh, KK Ahmed","CV Varun, FH Allen, SP Narine, AM Rahane, A Raghuvanshi, RK Singh, C Green, R Powell, Ramandeep Singh, AS Roy, VG Arora, Kartik Tyagi"
2026-04-15,2026,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,146,10,149,5,Royal Challengers Bengaluru,complete,0,5,JR Hazlewood,Prakash Bhatt,AT Holdstock,Bhavesh Patel,KN Ananthapadmanabhan,Abhijit Bhattacharya,20,"MR Marsh, AK Markram, RR Pant, N Pooran, A Badoni, Abdul Samad, MD Choudhary, GF Linde, Mohammed Shami, Avesh Khan, DS Rathi, Prince Yadav","Suyash Sharma, PD Salt, V Kohli, D Padikkal, RM Patidar, JM Sharma, TH David, R Shepherd, KH Pandya, B Kumar, Rasikh Salam, JR Hazlewood"
2026-04-16,2026,Mumbai,"Wankhede Stadium, Mumbai",Mumbai Indians,Punjab Kings,Punjab Kings,field,195,6,198,3,Punjab Kings,complete,0,7,Arshdeep Singh,V Narayan Kutty,HDPK Dharmasena,M Krishnadas,VK Sharma,HAS Khalid,20,"AM Ghazanfar, RD Rickelton, Q de Kock, SA Yadav, Naman Dhir, HH Pandya, SE Rutherford, Tilak Varma, Mayank Rawat, SN Thakur, DL Chahar, JJ Bumrah","Priyansh Arya, P Simran Singh, C Connolly, SS Iyer, MP Stoinis, Shashank Singh, M Jansen, XC Bartlett, Vijaykumar Vyshak, Arshdeep Singh, YS Chahal"
2026-04-17,2026,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,bat,180,10,181,5,Gujarat Titans,complete,0,5,Shubman Gill,J Srinath,R Pandit,UV Gandhe,J Madanagopal,K Kelkar,20,"CV Varun, TL Seifert, AM Rahane, A Raghuvanshi, C Green, R Powell, AS Roy, RK Singh, Ramandeep Singh, SP Narine, Kartik Tyagi, VG Arora","M Prasidh Krishna, B Sai Sudharsan, Shubman Gill, JC Buttler, Washington Sundar, GD Phillips, R Tewatia, M Shahrukh Khan, Rashid Khan, Ashok Sharma, K Rabada, Mohammed Siraj"
2026-04-18,2026,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,194,9,184,8,Sunrisers Hyderabad,complete,10,0,E Malinga,Shakti Singh,Anish Sahasrabudhe,Vinod Seshan,AT Holdstock,MV Saidharshan Kumar,20,"Abhishek Sharma, TM Head, Ishan Kishan, H Klaasen, Aniket Verma, Nithish Kumar Reddy, S Arora, LS Livingstone, Shivang Kumar, PP Hinge, Sakib Hussain, E Malinga","Gurjapneet Singh, SV Samson, RD Gaikwad, A Mhatre, MW Short, SN Khan, D Brevis, S Dube, J Overton, A Kamboj, Noor Ahmad, Mukesh Choudhary"
2026-04-18,2026,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,Delhi Capitals,Delhi Capitals,field,175,8,179,5,Delhi Capitals,complete,0,6,T Stubbs,Prakash Bhatt,Abhijit Bhattacharya,Bhavesh Patel,KN Ananthapadmanabhan,A Totre,20,"PD Salt, V Kohli, D Padikkal, RM Patidar, TH David, JM Sharma, R Shepherd, KH Pandya, Rasikh Salam, B Kumar, Suyash Sharma, JR Hazlewood","Mukesh Kumar, P Nissanka, KL Rahul, KK Nair, Sameer Rizvi, T Stubbs, AR Patel, DA Miller, Auqib Nabi, L Ngidi, Kuldeep Yadav, T Natarajan"
2026-04-19,2026,New Chandigarh,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",Punjab Kings,Lucknow Super Giants,Lucknow Super Giants,field,254,7,200,5,Punjab Kings,complete,54,0,Priyansh Arya,J Srinath,J Madanagopal,K Kelkar,R Pandit,UV Gandhe,20,"Vijaykumar Vyshak, Priyansh Arya, P Simran Singh, C Connolly, SS Iyer, MP Stoinis, N Wadhera, Shashank Singh, M Jansen, XC Bartlett, Arshdeep Singh, YS Chahal","Mohsin Khan, MR Marsh, A Badoni, RR Pant, N Pooran, AK Markram, MD Choudhary, Himmat Singh, Mohammed Shami, Avesh Khan, Prince Yadav, M Siddharth"
2026-04-19,2026,Kolkata,"Eden Gardens, Kolkata",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,155,9,161,6,Kolkata Knight Riders,complete,0,4,CV Varun,V Narayan Kutty,HDPK Dharmasena,M Krishnadas,VK Sharma,HAS Khalid,20,"Yash Raj Punja, YBK Jaiswal, V Suryavanshi, Dhruv Jurel, R Parag, SO Hetmyer, D Ferreira, RA Jadeja, JC Archer, Ravi Bishnoi, Brijesh Sharma, N Burger","CV Varun, TL Seifert, AM Rahane, A Raghuvanshi, C Green, R Powell, RK Singh, Ramandeep Singh, AS Roy, SP Narine, VG Arora, Kartik Tyagi"
2026-04-20,2026,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,Gujarat Titans,Gujarat Titans,field,199,5,100,10,Mumbai Indians,complete,99,0,Tilak Varma,Prakash Bhatt,Abhijit Bhattacharya,KN Ananthapadmanabhan,A Totre,Bhavesh Patel,20,"Q de Kock, DV Malewar, Naman Dhir, SA Yadav, Tilak Varma, HH Pandya, SE Rutherford, MJ Santner, Krish Bhagat, JJ Bumrah, AM Ghazanfar, Ashwani Kumar","M Prasidh Krishna, B Sai Sudharsan, Shubman Gill, JC Buttler, Washington Sundar, GD Phillips, R Tewatia, M Shahrukh Khan, Rashid Khan, K Rabada, Ashok Sharma, Mohammed Siraj"
2026-04-21,2026,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,242,2,195,9,Sunrisers Hyderabad,complete,47,0,Abhishek Sharma,Shakti Singh,Anish Sahasrabudhe,Vinod Seshan,AT Holdstock,MV Saidharshan Kumar,20,"D Madushanka, Abhishek Sharma, TM Head, Ishan Kishan, H Klaasen, S Arora, Aniket Verma, Nithish Kumar Reddy, Shivang Kumar, Harsh Dubey, Sakib Hussain, E Malinga","Mukesh Kumar, P Nissanka, KL Rahul, N Rana, Sameer Rizvi, DA Miller, T Stubbs, Ashutosh Sharma, AR Patel, Kuldeep Yadav, L Ngidi, T Natarajan"
2026-04-22,2026,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,field,159,6,119,10,Rajasthan Royals,complete,40,0,RA Jadeja,V Narayan Kutty,AK Argal,VK Sharma,K Swaroopanand,HAS Khalid,20,"YBK Jaiswal, V Suryavanshi, Dhruv Jurel, R Parag, SO Hetmyer, RA Jadeja, D Ferreira, SB Dubey, JC Archer, N Burger, Brijesh Sharma, Ravi Bishnoi","Prince Yadav, MR Marsh, A Badoni, RR Pant, AK Markram, N Pooran, Himmat Singh, MD Choudhary, Mohammed Shami, MP Yadav, DS Rathi, Mohsin Khan"
2026-04-23,2026,Mumbai,"Wankhede Stadium, Mumbai",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,207,6,104,10,Chennai Super Kings,complete,103,0,SV Samson,Prakash Bhatt,AT Holdstock,P Joshi,KN Ananthapadmanabhan,Bhavesh Patel,20,"SV Samson, RD Gaikwad, SN Khan, S Dube, D Brevis, Kartik Sharma, J Overton, AJ Hosein, Noor Ahmad, A Kamboj, Mukesh Choudhary, Gurjapneet Singh","MJ Santner, AM Ghazanfar, Q de Kock, DV Malewar, Naman Dhir, SA Yadav, Tilak Varma, HH Pandya, SE Rutherford, SN Thakur, Krish Bhagat, Ashwani Kumar, JJ Bumrah"
2026-04-24,2026,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Gujarat Titans,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,205,3,206,5,Royal Challengers Bengaluru,complete,0,5,V Kohli,J Srinath,Amit Rana,J Madanagopal,UV Gandhe,K Kelkar,20,"R Tewatia, B Sai Sudharsan, Shubman Gill, JC Buttler, Washington Sundar, JO Holder, M Shahrukh Khan, Rashid Khan, MJ Suthar, K Rabada, Mohammed Siraj, M Prasidh Krishna","Suyash Sharma, JG Bethell, V Kohli, D Padikkal, RM Patidar, JM Sharma, TH David, KH Pandya, R Shepherd, B Kumar, JR Hazlewood, Rasikh Salam"
2026-04-25,2026,Delhi,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Punjab Kings,Delhi Capitals,bat,264,2,265,4,Punjab Kings,complete,0,6,KL Rahul,V Narayan Kutty,AK Argal,VK Sharma,K Swaroopanand,HAS Khalid,20,"Auqib Nabi, V Nigam, P Nissanka, KL Rahul, N Rana, DA Miller, Sameer Rizvi, AR Patel, T Stubbs, L Ngidi, Kuldeep Yadav, T Natarajan, Mukesh Kumar","YS Chahal, Priyansh Arya, P Simran Singh, C Connolly, SS Iyer, N Wadhera, Shashank Singh, MP Stoinis, M Jansen, XC Bartlett, Vijaykumar Vyshak, Arshdeep Singh"
2026-04-25,2026,Jaipur,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,228,6,229,5,Sunrisers Hyderabad,complete,0,5,Ishan Kishan,Amit Sharma,KM Gandhi,Nitin Menon,MV Saidharshan Kumar,TM Srivastava,20,"Ravi Bishnoi, YBK Jaiswal, V Suryavanshi, Dhruv Jurel, R Parag, D Ferreira, SO Hetmyer, RA Jadeja, JC Archer, TU Deshpande, N Burger, Brijesh Sharma","Sakib Hussain, TM Head, Abhishek Sharma, Ishan Kishan, H Klaasen, Nithish Kumar Reddy, S Arora, Aniket Verma, PJ Cummins, Shivang Kumar, E Malinga, PP Hinge"
2026-04-26,2026,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,Lucknow Super Giants,Lucknow Super Giants,field,159,7,156,10,None,tie,0,0,RK Singh,J Srinath,A Bengeri,K Kelkar,R Pandit,Amit Rana,20,"CV Varun, AM Rahane, TL Seifert, A Raghuvanshi, C Green, R Powell, RK Singh, AS Roy, Ramandeep Singh, SP Narine, VG Arora, Kartik Tyagi","Mohsin Khan, AK Markram, MR Marsh, RR Pant, N Pooran, A Badoni, MD Choudhary, Himmat Singh, GF Linde, Mohammed Shami, Prince Yadav, DS Rathi"
2026-04-26,2026,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,158,7,162,2,Gujarat Titans,complete,0,8,K Rabada,Prakash Bhatt,AT Holdstock,KN Ananthapadmanabhan,A Totre,Bhavesh Patel,20,"SV Samson, RD Gaikwad, Urvil Patel, SN Khan, D Brevis, S Dube, Kartik Sharma, J Overton, AJ Hosein, Noor Ahmad, A Kamboj, Gurjapneet Singh","B Sai Sudharsan, Shubman Gill, JC Buttler, Washington Sundar, M Shahrukh Khan, JO Holder, Rashid Khan, Arshad Khan, K Rabada, Mohammed Siraj, MJ Suthar"
2026-04-27,2026,Delhi,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,75,10,77,1,Royal Challengers Bengaluru,complete,0,9,JR Hazlewood,V Narayan Kutty,AK Argal,SJ Nogajski,M Krishnadas,HAS Khalid,20,"SU Parakh, KL Rahul, N Rana, Sameer Rizvi, T Stubbs, AR Patel, Abishek Porel, DA Miller, KA Jamieson, Kuldeep Yadav, PVD Chameera, T Natarajan","Suyash Sharma, JG Bethell, V Kohli, D Padikkal, RM Patidar, JM Sharma, TH David, R Shepherd, KH Pandya, B Kumar, JR Hazlewood, Rasikh Salam"
2026-04-28,2026,New Chandigarh,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,222,4,228,4,Rajasthan Royals,complete,0,6,D Ferreira,Amit Sharma,Nitin Menon,TM Srivastava,KM Gandhi,MV Saidharshan Kumar,20,"Harpreet Brar, P Simran Singh, Priyansh Arya, C Connolly, SS Iyer, MP Stoinis, Suryansh Shedge, N Wadhera, M Jansen, LH Ferguson, Arshdeep Singh, YS Chahal","Yash Raj Punja, YBK Jaiswal, V Suryavanshi, Dhruv Jurel, R Parag, D Ferreira, SB Dubey, RA Jadeja, MD Shanaka, JC Archer, N Burger, Brijesh Sharma"
