date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2018-04-15,2018,Bengaluru,M.Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,217,4,198,6,Rajasthan Royals,complete,19,0,SV Samson,M Nayyar,C Shamshuddin,S Ravi,A Deshmukh,K Srinath,20,"AM Rahane, DJM Short, SV Samson, BA Stokes, JC Buttler, RA Tripathi, K Gowtham, S Gopal, DS Kulkarni, JD Unadkat, B Laughlin","BB McCullum, Q de Kock, V Kohli, AB de Villiers, Mandeep Singh, P Negi, Washington Sundar, CR Woakes, UT Yadav, K Khejroliya, YS Chahal"
2018-04-15,2018,Chandigarh,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,197,7,193,5,Kings XI Punjab,complete,4,0,CH Gayle,S Chaturvedi,CK Nandan,VA Kulkarni,NJ Llong,R Pandit,20,"KL Rahul, CH Gayle, MA Agarwal, Yuvraj Singh, AJ Finch, KK Nair, R Ashwin, AJ Tye, BB Sran, MM Sharma, Mujeeb Ur Rahman","SR Watson, M Vijay, AT Rayudu, SW Billings, MS Dhoni, RA Jadeja, DJ Bravo, DL Chahar, Harbhajan Singh, SN Thakur, Imran Tahir"
2018-04-16,2018,Kolkata,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,200,9,129,10,Kolkata Knight Riders,complete,71,0,N Rana,RB Richardson,AK Chaudhary,A Nand Kishore,CB Gaffaney,UV Gandhe,20,"CA Lynn, SP Narine, RV Uthappa, N Rana, KD Karthik, AD Russell, Shubman Gill, TK Curran, PP Chawla, Shivam Mavi, Kuldeep Yadav","G Gambhir, JJ Roy, SS Iyer, RR Pant, GJ Maxwell, R Tewatia, V Shankar, CH Morris, Mohammed Shami, S Nadeem, TA Boult"
2018-04-17,2018,Mumbai,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,213,6,167,8,Mumbai Indians,complete,46,0,RG Sharma,J Srinath,Nitin Menon,RJ Tucker,KN Ananthapadmanabhan,N Pandit,20,"SA Yadav, E Lewis, Ishan Kishan, RG Sharma, KH Pandya, KA Pollard, HH Pandya, MJ McClenaghan, M Markande, JJ Bumrah, Mustafizur Rahman","V Kohli, Q de Kock, AB de Villiers, Mandeep Singh, CJ Anderson, Washington Sundar, SN Khan, CR Woakes, UT Yadav, Mohammed Siraj, YS Chahal"
2018-04-18,2018,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,160,8,163,3,Kolkata Knight Riders,complete,0,7,N Rana,M Nayyar,A Deshmukh,S Ravi,C Shamshuddin,K Srinath,20,"AM Rahane, DJM Short, SV Samson, RA Tripathi, BA Stokes, JC Buttler, K Gowtham, S Gopal, DS Kulkarni, JD Unadkat, B Laughlin","SP Narine, CA Lynn, RV Uthappa, N Rana, KD Karthik, AD Russell, Shubman Gill, TK Curran, PP Chawla, Shivam Mavi, Kuldeep Yadav"
2018-04-19,2018,Chandigarh,Punjab Cricket Association IS Bindra Stadium,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,193,3,178,5,Kings XI Punjab,complete,15,0,CH Gayle,S Chaturvedi,AK Chaudhary,NJ Llong,VA Kulkarni,R Pandit,20,"KL Rahul, CH Gayle, MA Agarwal, KK Nair, AJ Finch, Yuvraj Singh, R Ashwin, AJ Tye, BB Sran, MM Sharma, Mujeeb Ur Rahman","WP Saha, S Dhawan, KS Williamson, YK Pathan, MK Pandey, DJ Hooda, Shakib Al Hasan, CJ Jordan, B Kumar, Rashid Khan, S Kaul"
2018-04-20,2018,Pune,Maharashtra Cricket Association Stadium,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,204,5,140,10,Chennai Super Kings,complete,64,0,SR Watson,J Srinath,KN Ananthapadmanabhan,Nitin Menon,RJ Tucker,N Pandit,20,"SR Watson, AT Rayudu, SK Raina, MS Dhoni, SW Billings, DJ Bravo, RA Jadeja, DL Chahar, KV Sharma, SN Thakur, Imran Tahir","AM Rahane, H Klaasen, SV Samson, BA Stokes, JC Buttler, RA Tripathi, STR Binny, K Gowtham, S Gopal, JD Unadkat, B Laughlin"
2018-04-21,2018,Bengaluru,M.Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,174,5,176,4,Royal Challengers Bangalore,complete,0,6,AB de Villiers,RB Richardson,CB Gaffaney,CK Nandan,A Nand Kishore,UV Gandhe,20,"JJ Roy, G Gambhir, SS Iyer, RR Pant, GJ Maxwell, R Tewatia, CH Morris, V Shankar, S Nadeem, HV Patel, TA Boult","Q de Kock, M Vohra, V Kohli, AB de Villiers, CJ Anderson, Mandeep Singh, Washington Sundar, CR Woakes, UT Yadav, Mohammed Siraj, YS Chahal"
2018-04-21,2018,Kolkata,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,191,7,126,1,Kings XI Punjab,complete,0,9,KL Rahul,M Nayyar,A Deshmukh,C Shamshuddin,S Ravi,K Srinath,20,"CA Lynn, SP Narine, RV Uthappa, N Rana, KD Karthik, AD Russell, Shubman Gill, TK Curran, PP Chawla, Shivam Mavi, Kuldeep Yadav","KL Rahul, CH Gayle, MA Agarwal, KK Nair, AJ Finch, Yuvraj Singh, R Ashwin, AJ Tye, BB Sran, Mujeeb Ur Rahman, AS Rajpoot"
2018-04-22,2018,Jaipur,Sawai Mansingh Stadium,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,167,7,168,7,Rajasthan Royals,complete,0,3,JC Archer,J Srinath,KN Ananthapadmanabhan,RJ Tucker,Nitin Menon,HAS Khalid,20,"SA Yadav, E Lewis, Ishan Kishan, KA Pollard, RG Sharma, KH Pandya, HH Pandya, MJ McClenaghan, M Markande, JJ Bumrah, Mustafizur Rahman","AM Rahane, RA Tripathi, SV Samson, BA Stokes, JC Buttler, H Klaasen, JC Archer, K Gowtham, JD Unadkat, DS Kulkarni, S Gopal"
2018-04-22,2018,Hyderabad,Rajiv Gandhi International Stadium,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,182,3,178,6,Chennai Super Kings,complete,4,0,AT Rayudu,S Chaturvedi,AK Chaudhary,VA Kulkarni,NJ Llong,R Pandit,20,"SR Watson, F du Plessis, SK Raina, AT Rayudu, MS Dhoni, SW Billings, DJ Bravo, RA Jadeja, DL Chahar, KV Sharma, SN Thakur","RK Bhui, KS Williamson, MK Pandey, DJ Hooda, Shakib Al Hasan, YK Pathan, WP Saha, Rashid Khan, B Kumar, B Stanlake, S Kaul"
2018-04-23,2018,Delhi,Arun Jaitley Stadium,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,143,8,139,8,Kings XI Punjab,complete,4,0,AS Rajpoot,RB Richardson,A Nand Kishore,CK Nandan,CB Gaffaney,GR Sadashiv Iyer,20,"KL Rahul, AJ Finch, MA Agarwal, KK Nair, Yuvraj Singh, DA Miller, R Ashwin, AJ Tye, BB Sran, AS Rajpoot, Mujeeb Ur Rahman","PP Shaw, G Gambhir, GJ Maxwell, SS Iyer, RR Pant, DT Christian, R Tewatia, LE Plunkett, A Mishra, Avesh Khan, TA Boult"
2018-04-24,2018,Mumbai,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,118,10,87,10,Sunrisers Hyderabad,complete,31,0,Rashid Khan,V Narayan Kutty,C Shamshuddin,S Ravi,A Deshmukh,K Srinath,20,"S Dhawan, KS Williamson, WP Saha, MK Pandey, Shakib Al Hasan, YK Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, S Kaul, Sandeep Sharma","SA Yadav, E Lewis, Ishan Kishan, RG Sharma, KH Pandya, KA Pollard, HH Pandya, MJ McClenaghan, M Markande, JJ Bumrah, Mustafizur Rahman"
2018-04-25,2018,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,205,8,207,5,Chennai Super Kings,complete,0,5,MS Dhoni,S Chaturvedi,NJ Llong,VK Sharma,AK Chaudhary,N Pandit,20,"Q de Kock, V Kohli, AB de Villiers, CJ Anderson, Mandeep Singh, C de Grandhomme, P Negi, Washington Sundar, UT Yadav, Mohammed Siraj, YS Chahal","SR Watson, AT Rayudu, SK Raina, SW Billings, RA Jadeja, MS Dhoni, DJ Bravo, Harbhajan Singh, DL Chahar, SN Thakur, Imran Tahir"
2018-04-26,2018,Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,132,6,119,10,Sunrisers Hyderabad,complete,13,0,AS Rajpoot,J Srinath,CK Nandan,YC Barde,RJ Tucker,GR Sadashiv Iyer,20,"S Dhawan, KS Williamson, WP Saha, MK Pandey, Shakib Al Hasan, YK Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, S Kaul, Sandeep Sharma","KL Rahul, CH Gayle, MA Agarwal, KK Nair, AJ Finch, MK Tiwary, R Ashwin, AJ Tye, BB Sran, AS Rajpoot, Mujeeb Ur Rahman"
2018-04-27,2018,Delhi,Arun Jaitley Stadium,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,219,4,164,9,Delhi Daredevils,complete,55,0,SS Iyer,RB Richardson,C Shamshuddin,S Ravi,A Nand Kishore,UV Gandhe,20,"PP Shaw, C Munro, SS Iyer, RR Pant, GJ Maxwell, V Shankar, R Tewatia, LE Plunkett, A Mishra, Avesh Khan, TA Boult","CA Lynn, SP Narine, RV Uthappa, N Rana, KD Karthik, Shubman Gill, AD Russell, Shivam Mavi, PP Chawla, MG Johnson, Kuldeep Yadav"
2018-04-28,2018,Pune,Maharashtra Cricket Association Stadium,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,169,5,170,2,Mumbai Indians,complete,0,8,RG Sharma,V Narayan Kutty,CB Gaffaney,Nitin Menon,AY Dandekar,HAS Khalid,20,"SR Watson, AT Rayudu, SK Raina, MS Dhoni, DJ Bravo, SW Billings, RA Jadeja, Harbhajan Singh, DL Chahar, SN Thakur, Imran Tahir","SA Yadav, E Lewis, RG Sharma, HH Pandya, Ishan Kishan, JP Duminy, KH Pandya, BCJ Cutting, MJ McClenaghan, M Markande, JJ Bumrah"
2018-04-29,2018,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,175,4,176,5,Kolkata Knight Riders,complete,0,6,CA Lynn,M Nayyar,AK Chaudhary,NJ Llong,VK Sharma,R Pandit,20,"Q de Kock, BB McCullum, V Kohli, M Vohra, Mandeep Singh, C de Grandhomme, M Ashwin, TG Southee, UT Yadav, YS Chahal, Mohammed Siraj","CA Lynn, SP Narine, RV Uthappa, N Rana, AD Russell, KD Karthik, Shubman Gill, Shivam Mavi, PP Chawla, MG Johnson, Kuldeep Yadav"
2018-04-29,2018,Jaipur,Sawai Mansingh Stadium,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,151,7,140,6,Sunrisers Hyderabad,complete,11,0,KS Williamson,AJ Pycroft,BNJ Oxenford,A Nand Kishore,S Ravi,GR Sadashiv Iyer,20,"AD Hales, S Dhawan, KS Williamson, MK Pandey, Shakib Al Hasan, YK Pathan, WP Saha, Rashid Khan, Basil Thampi, Sandeep Sharma, S Kaul","AM Rahane, RA Tripathi, SV Samson, BA Stokes, JC Buttler, MK Lomror, K Gowtham, JC Archer, DS Kulkarni, IS Sodhi, JD Unadkat"
2018-04-30,2018,Pune,Maharashtra Cricket Association Stadium,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,211,4,198,5,Chennai Super Kings,complete,13,0,SR Watson,V Narayan Kutty,AY Dandekar,C Shamshuddin,CK Nandan,HAS Khalid,20,"SR Watson, F du Plessis, SK Raina, AT Rayudu, MS Dhoni, RA Jadeja, DJ Bravo, KV Sharma, Harbhajan Singh, KM Asif, L Ngidi","PP Shaw, C Munro, SS Iyer, RR Pant, GJ Maxwell, V Shankar, R Tewatia, LE Plunkett, A Mishra, Avesh Khan, TA Boult"
2018-05-01,2018,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,167,7,153,7,Royal Challengers Bangalore,complete,14,0,TG Southee,J Srinath,M Erasmus,Nitin Menon,YC Barde,N Pandit,20,"M Vohra, Q de Kock, BB McCullum, V Kohli, Mandeep Singh, C de Grandhomme, Washington Sundar, TG Southee, UT Yadav, YS Chahal, Mohammed Siraj","SA Yadav, Ishan Kishan, JP Duminy, RG Sharma, KA Pollard, HH Pandya, KH Pandya, BCJ Cutting, MJ McClenaghan, M Markande, JJ Bumrah"
2018-05-02,2018,Delhi,Arun Jaitley Stadium,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,196,6,146,5,Delhi Daredevils,complete,4,0,RR Pant,AJ Pycroft,CK Nandan,VK Sharma,BNJ Oxenford,GR Sadashiv Iyer,20,"PP Shaw, C Munro, SS Iyer, RR Pant, GJ Maxwell, V Shankar, LE Plunkett, A Mishra, S Nadeem, Avesh Khan, TA Boult","DJM Short, JC Buttler, SV Samson, BA Stokes, RA Tripathi, K Gowtham, JC Archer, AM Rahane, JD Unadkat, DS Kulkarni, S Gopal"
2018-05-03,2018,Kolkata,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,177,5,180,4,Kolkata Knight Riders,complete,0,6,SP Narine,V Narayan Kutty,A Deshmukh,HDPK Dharmasena,AK Chaudhary,R Pandit,20,"SR Watson, F du Plessis, SK Raina, AT Rayudu, MS Dhoni, RA Jadeja, KV Sharma, DJ Bravo, Harbhajan Singh, KM Asif, L Ngidi","CA Lynn, SP Narine, RV Uthappa, Shubman Gill, RK Singh, KD Karthik, AD Russell, Shivam Mavi, PP Chawla, MG Johnson, Kuldeep Yadav"
2018-05-04,2018,Indore,Holkar Cricket Stadium,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,174,6,176,4,Mumbai Indians,complete,0,6,SA Yadav,M Nayyar,AY Dandekar,S Ravi,C Shamshuddin,HAS Khalid,20,"KL Rahul, CH Gayle, Yuvraj Singh, KK Nair, AR Patel, MP Stoinis, MA Agarwal, R Ashwin, AJ Tye, Mujeeb Ur Rahman, AS Rajpoot","SA Yadav, E Lewis, Ishan Kishan, HH Pandya, RG Sharma, KH Pandya, JP Duminy, BCJ Cutting, MJ McClenaghan, M Markande, JJ Bumrah"
2018-05-05,2018,Pune,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,127,9,128,4,Chennai Super Kings,complete,0,6,RA Jadeja,J Srinath,Nitin Menon,YC Barde,M Erasmus,N Pandit,20,"PA Patel, BB McCullum, V Kohli, AB de Villiers, Mandeep Singh, C de Grandhomme, M Ashwin, TG Southee, UT Yadav, Mohammed Siraj, YS Chahal","SR Watson, AT Rayudu, SK Raina, DR Shorey, MS Dhoni, DJ Bravo, RA Jadeja, DJ Willey, Harbhajan Singh, L Ngidi, SN Thakur"
2018-05-05,2018,Hyderabad,Rajiv Gandhi International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,163,5,164,3,Sunrisers Hyderabad,complete,0,7,Rashid Khan,AJ Pycroft,BNJ Oxenford,CK Nandan,VK Sharma,GR Sadashiv Iyer,20,"PP Shaw, GJ Maxwell, SS Iyer, RR Pant, NV Ojha, V Shankar, DT Christian, LE Plunkett, A Mishra, Avesh Khan, TA Boult","AD Hales, S Dhawan, KS Williamson, MK Pandey, YK Pathan, Shakib Al Hasan, WP Saha, B Kumar, Rashid Khan, S Kaul, Sandeep Sharma"
2018-05-06,2018,Indore,Holkar Cricket Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,152,9,155,4,Kings XI Punjab,complete,0,6,Mujeeb Ur Rahman,M Nayyar,C Shamshuddin,S Ravi,AY Dandekar,HAS Khalid,20,"JC Buttler, DJM Short, AM Rahane, SV Samson, BA Stokes, RA Tripathi, JC Archer, K Gowtham, S Gopal, JD Unadkat, Anureet Singh","KL Rahul, CH Gayle, MA Agarwal, KK Nair, AR Patel, MP Stoinis, MK Tiwary, R Ashwin, Mujeeb Ur Rahman, AS Rajpoot, AJ Tye"
2018-05-06,2018,Mumbai,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,181,4,168,6,Mumbai Indians,complete,13,0,HH Pandya,V Narayan Kutty,A Deshmukh,HDPK Dharmasena,AK Chaudhary,R Pandit,20,"SA Yadav, E Lewis, RG Sharma, HH Pandya, KH Pandya, JP Duminy, Ishan Kishan, BCJ Cutting, MJ McClenaghan, M Markande, JJ Bumrah","CA Lynn, Shubman Gill, RV Uthappa, N Rana, KD Karthik, AD Russell, SP Narine, PP Chawla, MG Johnson, M Prasidh Krishna, Kuldeep Yadav"
2018-05-07,2018,Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,146,10,141,6,Sunrisers Hyderabad,complete,5,0,KS Williamson,AJ Pycroft,BNJ Oxenford,VK Sharma,CK Nandan,GR Sadashiv Iyer,20,"AD Hales, S Dhawan, KS Williamson, MK Pandey, Shakib Al Hasan, YK Pathan, WP Saha, Rashid Khan, B Kumar, S Kaul, Sandeep Sharma","M Vohra, PA Patel, V Kohli, AB de Villiers, MM Ali, Mandeep Singh, C de Grandhomme, TG Southee, UT Yadav, Mohammed Siraj, YS Chahal"
2018-05-08,2018,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,158,8,143,7,Rajasthan Royals,complete,15,0,JC Buttler,J Srinath,M Erasmus,Nitin Menon,YC Barde,N Pandit,20,"AM Rahane, JC Buttler, K Gowtham, SV Samson, BA Stokes, STR Binny, MK Lomror, JC Archer, JD Unadkat, IS Sodhi, Anureet Singh","KL Rahul, CH Gayle, R Ashwin, KK Nair, AD Nath, MK Tiwary, AR Patel, MP Stoinis, AJ Tye, MM Sharma, Mujeeb Ur Rahman"
2018-05-09,2018,Kolkata,Eden Gardens,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,210,6,108,10,Mumbai Indians,complete,102,0,Ishan Kishan,Prakash Bhatt,KN Ananthapadmanabhan,AK Chaudhary,HDPK Dharmasena,R Pandit,20,"SA Yadav, E Lewis, RG Sharma, Ishan Kishan, HH Pandya, BCJ Cutting, KH Pandya, JP Duminy, MJ McClenaghan, M Markande, JJ Bumrah","SP Narine, CA Lynn, RV Uthappa, N Rana, AD Russell, KD Karthik, RK Singh, TK Curran, PP Chawla, Kuldeep Yadav, M Prasidh Krishna"
2018-05-10,2018,Delhi,Arun Jaitley Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,187,5,191,1,Sunrisers Hyderabad,complete,0,9,S Dhawan,M Nayyar,AY Dandekar,C Shamshuddin,S Ravi,HAS Khalid,20,"PP Shaw, JJ Roy, SS Iyer, RR Pant, HV Patel, GJ Maxwell, V Shankar, LE Plunkett, S Nadeem, A Mishra, TA Boult","AD Hales, S Dhawan, KS Williamson, MK Pandey, Shakib Al Hasan, YK Pathan, SP Goswami, Rashid Khan, B Kumar, S Kaul, Sandeep Sharma"
2018-05-11,2018,Jaipur,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,176,4,177,6,Rajasthan Royals,complete,0,4,JC Buttler,J Srinath,M Erasmus,YC Barde,Nitin Menon,N Pandit,20,"SR Watson, AT Rayudu, SK Raina, MS Dhoni, SW Billings, DJ Bravo, RA Jadeja, DJ Willey, Harbhajan Singh, SN Thakur, KV Sharma","JC Buttler, BA Stokes, AM Rahane, SV Samson, P Chopra, STR Binny, K Gowtham, JC Archer, Ankit Sharma, JD Unadkat, IS Sodhi"
2018-05-12,2018,Delhi,Arun Jaitley Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,181,4,187,5,Royal Challengers Bangalore,complete,0,5,AB de Villiers,Prakash Bhatt,KN Ananthapadmanabhan,HDPK Dharmasena,AK Chaudhary,K Srinath,20,"PP Shaw, JJ Roy, SS Iyer, RR Pant, V Shankar, Abhishek Sharma, HV Patel, A Mishra, S Lamichhane, CJ Dala, TA Boult","PA Patel, MM Ali, V Kohli, AB de Villiers, Mandeep Singh, SN Khan, C de Grandhomme, TG Southee, UT Yadav, Mohammed Siraj, YS Chahal"
2018-05-12,2018,Indore,Holkar Cricket Stadium,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,245,6,214,8,Kolkata Knight Riders,complete,31,0,SP Narine,AJ Pycroft,CK Nandan,VK Sharma,BNJ Oxenford,GR Sadashiv Iyer,20,"CA Lynn, SP Narine, RV Uthappa, AD Russell, KD Karthik, N Rana, Shubman Gill, JPR Scantlebury-Searles, PP Chawla, Kuldeep Yadav, M Prasidh Krishna","KL Rahul, CH Gayle, MA Agarwal, KK Nair, AJ Finch, AR Patel, R Ashwin, AJ Tye, BB Sran, MM Sharma, Mujeeb Ur Rahman"
