date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2010-03-20,2009/10,Mumbai,Brabourne Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,151,9,155,3,Royal Challengers Bangalore,complete,0,7,JH Kallis,Yashpal Sharma,HDPK Dharmasena,SS Hazare,SK Tarapore,SN Bandekar,20,"ST Jayasuriya, SR Tendulkar, AP Tare, SS Tiwary, AT Rayudu, DJ Bravo, R Sathish, KA Pollard, Harbhajan Singh, Z Khan, SL Malinga","MK Pandey, JH Kallis, RV Uthappa, V Kohli, EJG Morgan, R Dravid, MV Boucher, P Kumar, A Kumble, DW Steyn, R Vinay Kumar"
2010-03-20,2009/10,Ahmedabad,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,168,7,134,5,Rajasthan Royals,complete,34,0,AA Jhunjhunwala,AJ Pycroft,RE Koertzen,RB Tiffin,BG Jerling,S Dua,20,"MJ Lumb, NV Ojha, FY Fazal, AA Jhunjhunwala, YK Pathan, AC Voges, P Dogra, SK Warne, MM Patel, SK Trivedi, SW Tait","MK Tiwary, BJ Hodge, CA Pujara, SC Ganguly, OA Shah, AD Mathews, WP Saha, M Kartik, AB Dinda, SE Bond, I Sharma"
2010-03-21,2009/10,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,145,9,146,9,None,tie,0,0,J Theron,S Venkataraghavan,K Hariharan,DJ Harper,S Das,Unknown,20,"PA Patel, ML Hayden, SK Raina, M Vijay, S Badrinath, JA Morkel, MS Gony, R Ashwin, JM Kemp, L Balaji, M Muralitharan","RS Bopara, IK Pathan, KC Sangakkara, DPMD Jayawardene, Yuvraj Singh, M Kaif, MS Bisla, PP Chawla, J Theron, RR Powar, SJ Srivastava"
2010-03-21,2009/10,Cuttack,Barabati Stadium,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,171,6,161,9,Deccan Chargers,complete,10,0,A Symonds,GR Viswanath,BF Bowden,M Erasmus,AM Saheba,BK Ravi,20,"MD Mishra, AC Gilchrist, HH Gibbs, A Symonds, RG Sharma, TL Suman, Y Venugopal Rao, WPUJC Vaas, R Sharma, PP Ojha, RP Singh","DA Warner, V Sehwag, AB de Villiers, KD Karthik, M Manhas, MC Henriques, Y Nagar, A Mishra, UT Yadav, S Ladda, DP Nannes"
2010-03-22,2009/10,Mumbai,Brabourne Stadium,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,156,3,155,3,Mumbai Indians,complete,0,7,SR Tendulkar,Yashpal Sharma,SS Hazare,SJA Taufel,HDPK Dharmasena,VM Bandiwadekar,20,"S Dhawan, SR Tendulkar, SS Tiwary, KA Pollard, R Sathish, AP Tare, DJ Bravo, R McLaren, Harbhajan Singh, Z Khan, SL Malinga","CH Gayle, SC Ganguly, OA Shah, AD Mathews, CA Pujara, Mandeep Singh, WP Saha, M Kartik, Harpreet Singh, SE Bond, I Sharma"
2010-03-23,2009/10,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,171,5,135,7,Royal Challengers Bangalore,complete,36,0,RV Uthappa,AJ Pycroft,RE Koertzen,RB Tiffin,BG Jerling,KN Ananthapadmanabhan,20,"MK Pandey, JH Kallis, R Dravid, RV Uthappa, V Kohli, EJG Morgan, MV Boucher, P Kumar, A Kumble, DW Steyn, R Vinay Kumar","PA Patel, ML Hayden, GJ Bailey, SK Raina, M Vijay, S Badrinath, JA Morkel, R Ashwin, L Balaji, M Muralitharan, S Tyagi"
2010-03-24,2009/10,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,152,10,183,5,Rajasthan Royals,complete,31,0,AC Voges,S Venkataraghavan,BR Doctrove,SK Tarapore,S Ravi,C Shamshuddin,20,"RS Bopara, KC Sangakkara, MS Bisla, Yuvraj Singh, DPMD Jayawardene, IK Pathan, M Kaif, PP Chawla, J Theron, S Sreesanth, SJ Srivastava","MJ Lumb, NV Ojha, FY Fazal, YK Pathan, AC Voges, P Dogra, AA Jhunjhunwala, SK Warne, MM Patel, SK Trivedi, SW Tait"
2010-03-25,2009/10,Mumbai,"Brabourne Stadium, Mumbai",Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,180,2,181,5,Mumbai Indians,complete,0,5,SR Tendulkar,GR Viswanath,AM Saheba,BF Bowden,M Erasmus,SN Bandekar,20,"PA Patel, ML Hayden, SK Raina, S Badrinath, MS Dhoni, JA Morkel, NLTC Perera, Joginder Sharma, L Balaji, M Muralitharan, SB Jakati","S Dhawan, SR Tendulkar, SS Tiwary, R Sathish, KA Pollard, DJ Bravo, R McLaren, AP Tare, Harbhajan Singh, Z Khan, SL Malinga"
2010-03-25,2009/10,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,166,9,183,4,Delhi Daredevils,complete,17,0,KM Jadhav,AJ Pycroft,BG Jerling,RE Koertzen,RB Tiffin,KN Ananthapadmanabhan,20,"MK Pandey, JH Kallis, RV Uthappa, R Dravid, EJG Morgan, V Kohli, MV Boucher, R Vinay Kumar, P Kumar, DW Steyn, A Kumble","DA Warner, V Sehwag, AB de Villiers, KD Karthik, KM Jadhav, AB McDonald, M Manhas, A Mishra, DP Nannes, UT Yadav, PJ Sangwan"
2010-03-26,2009/10,Ahmedabad,"Sardar Patel Stadium, Motera",Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,151,2,148,9,Rajasthan Royals,complete,0,8,YK Pathan,RS Mahanama,HDPK Dharmasena,SJA Taufel,SS Hazare,S Dua,20,"MJ Lumb, NV Ojha, YK Pathan, FY Fazal, AC Voges, AA Jhunjhunwala, P Dogra, SK Warne, S Narwal, SK Trivedi, SW Tait","AC Gilchrist, VVS Laxman, HH Gibbs, A Symonds, RG Sharma, TL Suman, Y Venugopal Rao, WPUJC Vaas, R Sharma, RP Singh, PP Ojha"
2010-03-27,2009/10,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,bat,144,6,183,5,Kolkata Knight Riders,complete,39,0,MK Tiwary,S Venkataraghavan,BR Doctrove,S Ravi,SK Tarapore,C Shamshuddin,20,"RS Bopara, Yuvraj Singh, MS Bisla, KC Sangakkara, DPMD Jayawardene, IK Pathan, K Goel, B Lee, PP Chawla, SJ Srivastava, VS Malik","CH Gayle, SC Ganguly, Mandeep Singh, MK Tiwary, DJ Hussey, AD Mathews, WP Saha, SE Bond, AB Agarkar, AB Dinda, Iqbal Abdulla"
2010-03-28,2009/10,Ahmedabad,"Sardar Patel Stadium, Motera",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,177,8,160,6,Rajasthan Royals,complete,17,0,NV Ojha,RS Mahanama,SS Hazare,SJA Taufel,HDPK Dharmasena,S Dua,20,"MJ Lumb, NV Ojha, FY Fazal, YK Pathan, AC Voges, AA Jhunjhunwala, P Dogra, S Narwal, SK Warne, SW Tait, SK Trivedi","M Vijay, ML Hayden, SK Raina, MS Dhoni, S Badrinath, JA Morkel, KB Arun Karthik, T Thushara, Joginder Sharma, M Muralitharan, SB Jakati"
2010-03-28,2009/10,Mumbai,Dr DY Patil Sports Academy,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,131,10,172,7,Mumbai Indians,complete,41,0,Harbhajan Singh,GR Viswanath,S Das,K Hariharan,DJ Harper,SN Bandekar,20,"AC Gilchrist, MD Mishra, HH Gibbs, A Symonds, RG Sharma, TL Suman, Y Venugopal Rao, Jaskaran Singh, KAJ Roach, RP Singh, PP Ojha","S Dhawan, SR Tendulkar, DJ Bravo, SS Tiwary, AT Rayudu, R Sathish, KA Pollard, R McLaren, Harbhajan Singh, Z Khan, SL Malinga"
2010-03-29,2009/10,Delhi,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,177,4,137,9,Delhi Daredevils,complete,40,0,DA Warner,RS Mahanama,SS Hazare,SJA Taufel,HDPK Dharmasena,AK Chaudhary,20,"DA Warner, V Sehwag, G Gambhir, KD Karthik, PD Collingwood, KM Jadhav, AB McDonald, A Mishra, DP Nannes, UT Yadav, R Bhatia","CH Gayle, SC Ganguly, Mandeep Singh, MK Tiwary, DJ Hussey, AD Mathews, WP Saha, AB Agarkar, M Kartik, CK Langeveldt, I Sharma"
2010-03-30,2009/10,Mumbai,Brabourne Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,164,6,163,10,Mumbai Indians,complete,0,4,SL Malinga,S Venkataraghavan,BR Doctrove,SK Tarapore,S Ravi,VM Bandiwadekar,20,"S Dhawan, SR Tendulkar, KA Pollard, SS Tiwary, AT Rayudu, DJ Bravo, R Sathish, Harbhajan Singh, R McLaren, Z Khan, SL Malinga","RS Bopara, SE Marsh, MS Bisla, DPMD Jayawardene, Yuvraj Singh, IK Pathan, B Lee, K Goel, PP Chawla, VS Malik, SJ Srivastava"
2010-03-31,2009/10,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,162,5,161,4,Chennai Super Kings,complete,0,5,M Vijay,AJ Pycroft,BG Jerling,RE Koertzen,RB Tiffin,J Madanagopal,20,"M Vijay, ML Hayden, SK Raina, MS Dhoni, JA Morkel, S Badrinath, C Ganapathy, MS Gony, M Muralitharan, T Thushara, SB Jakati","MK Pandey, JH Kallis, RV Uthappa, V Kohli, KP Pietersen, CL White, R Dravid, P Kumar, A Kumble, DW Steyn, R Vinay Kumar"
2010-03-31,2009/10,Delhi,Feroz Shah Kotla,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,188,6,121,10,Delhi Daredevils,complete,67,0,KD Karthik,RS Mahanama,HDPK Dharmasena,SJA Taufel,SS Hazare,AK Chaudhary,20,"DA Warner, V Sehwag, G Gambhir, PD Collingwood, KM Jadhav, KD Karthik, AB McDonald, A Mishra, MF Maharoof, S Ladda, UT Yadav","MJ Lumb, NV Ojha, FY Fazal, AA Jhunjhunwala, AC Voges, YK Pathan, P Dogra, SK Warne, S Narwal, SW Tait, SK Trivedi"
2010-04-01,2009/10,Kolkata,Eden Gardens,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,181,6,157,5,Kolkata Knight Riders,complete,24,0,SC Ganguly,GR Viswanath,K Hariharan,DJ Harper,S Asnani,R Shankar,20,"SC Ganguly, CH Gayle, CA Pujara, MK Tiwary, DJ Hussey, AD Mathews, WP Saha, AB Agarkar, M Kartik, SE Bond, MB Parmar","HH Gibbs, AC Gilchrist, MD Mishra, A Symonds, RG Sharma, TL Suman, Y Venugopal Rao, Jaskaran Singh, KAJ Roach, Harmeet Singh, PP Ojha"
2010-04-02,2009/10,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,181,5,184,4,Royal Challengers Bangalore,complete,0,6,KP Pietersen,D Govindjee,BF Bowden,M Erasmus,AM Saheba,C Shamshuddin,20,"SE Marsh, MS Bisla, KC Sangakkara, RS Bopara, Yuvraj Singh, IK Pathan, B Lee, PP Chawla, SJ Srivastava, Bipul Sharma, S Sreesanth","MK Pandey, JH Kallis, KP Pietersen, V Kohli, RV Uthappa, CL White, R Dravid, P Kumar, A Kumble, R Vinay Kumar, DW Steyn"
2010-04-03,2009/10,Mumbai,Brabourne Stadium,Mumbai Indians,Deccan Chargers,Mumbai Indians,bat,178,5,115,10,Mumbai Indians,complete,63,0,AT Rayudu,S Venkataraghavan,BR Doctrove,S Ravi,SK Tarapore,SN Bandekar,20,"S Dhawan, SR Tendulkar, SS Tiwary, DJ Bravo, AT Rayudu, KA Pollard, R Sathish, R McLaren, Harbhajan Singh, Z Khan, SL Malinga","HH Gibbs, AC Gilchrist, VVS Laxman, A Symonds, RG Sharma, MD Mishra, TL Suman, RJ Harris, R Sharma, Jaskaran Singh, PP Ojha"
2010-04-03,2009/10,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,246,5,223,5,Chennai Super Kings,complete,23,0,M Vijay,AJ Pycroft,RE Koertzen,RB Tiffin,BG Jerling,J Madanagopal,20,"M Vijay, ML Hayden, SK Raina, JA Morkel, MS Dhoni, S Badrinath, S Anirudha, M Muralitharan, SB Jakati, DE Bollinger, S Tyagi","MJ Lumb, NV Ojha, YK Pathan, SR Watson, FY Fazal, AA Jhunjhunwala, AS Raut, S Narwal, SB Wagh, SK Warne, SW Tait"
2010-04-04,2009/10,Kolkata,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,200,3,204,2,Kings XI Punjab,complete,0,8,DPMD Jayawardene,J Srinath,S Asnani,DJ Harper,K Hariharan,R Shankar,20,"SC Ganguly, CH Gayle, MK Tiwary, AD Mathews, DJ Hussey, CA Pujara, WP Saha, AB Agarkar, M Kartik, SE Bond, JD Unadkat","MS Bisla, DPMD Jayawardene, KC Sangakkara, Yuvraj Singh, RS Bopara, IK Pathan, J Theron, PP Chawla, SJ Srivastava, Bipul Sharma, RR Powar"
2010-04-04,2009/10,Delhi,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,184,5,147,9,Delhi Daredevils,complete,37,0,PD Collingwood,D Govindjee,BF Bowden,M Erasmus,AM Saheba,AK Chaudhary,20,"DA Warner, V Sehwag, G Gambhir, PD Collingwood, KD Karthik, KM Jadhav, DL Vettori, R Bhatia, A Mishra, MF Maharoof, PJ Sangwan","JH Kallis, CL White, KP Pietersen, RV Uthappa, LRPL Taylor, V Kohli, R Dravid, R Vinay Kumar, A Mithun, A Kumble, KP Appanna"
2010-04-05,2009/10,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,157,10,159,10,Rajasthan Royals,complete,2,0,SK Warne,RS Mahanama,HDPK Dharmasena,SJA Taufel,SS Hazare,VM Bandiwadekar,20,"VVS Laxman, AC Gilchrist, RG Sharma, A Symonds, Anirudh Singh, DR Smith, AA Bilakhia, RJ Harris, RP Singh, Harmeet Singh, PP Ojha","MJ Lumb, NV Ojha, FY Fazal, SR Watson, YK Pathan, AA Jhunjhunwala, AS Raut, SK Warne, M Morkel, AP Dole, SK Trivedi"
2010-04-06,2009/10,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,165,4,141,9,Chennai Super Kings,complete,24,0,SK Raina,J Srinath,S Asnani,DJ Harper,K Hariharan,J Madanagopal,20,"M Vijay, ML Hayden, SK Raina, MS Dhoni, MEK Hussey, S Badrinath, R Ashwin, SB Jakati, DE Bollinger, S Tyagi, T Thushara","S Dhawan, SR Tendulkar, SS Tiwary, AT Rayudu, DJ Bravo, KA Pollard, R Sathish, R McLaren, Harbhajan Singh, AN Ahmed, SL Malinga"
2010-04-07,2009/10,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,157,1,153,6,Rajasthan Royals,complete,0,9,MJ Lumb,S Venkataraghavan,S Ravi,SK Tarapore,BR Doctrove,K Sharma,20,"MJ Lumb, NV Ojha, YK Pathan, SR Watson, FY Fazal, AA Jhunjhunwala, AC Voges, AS Raut, SK Warne, SK Trivedi, AP Dole","MS Bisla, DPMD Jayawardene, KC Sangakkara, Yuvraj Singh, IK Pathan, RS Bopara, PP Chawla, Bipul Sharma, J Theron, S Sreesanth, RR Powar"
2010-04-07,2009/10,Kolkata,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,181,3,167,8,Kolkata Knight Riders,complete,14,0,SC Ganguly,AJ Pycroft,BG Jerling,RE Koertzen,RB Tiffin,R Shankar,20,"SC Ganguly, CH Gayle, BB McCullum, MK Tiwary, AD Mathews, CA Pujara, WP Saha, AB Agarkar, Iqbal Abdulla, AB Dinda, BAW Mendis","DA Warner, V Sehwag, G Gambhir, PD Collingwood, KD Karthik, KM Jadhav, MF Maharoof, R Bhatia, DL Vettori, A Mishra, PJ Sangwan"
2010-04-08,2009/10,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,184,6,186,3,Deccan Chargers,complete,0,7,TL Suman,J Srinath,S Asnani,DJ Harper,K Hariharan,KN Ananthapadmanabhan,20,"MK Pandey, JH Kallis, R Dravid, RV Uthappa, LRPL Taylor, V Kohli, CL White, P Kumar, R Vinay Kumar, A Kumble, DW Steyn","AC Gilchrist, MD Mishra, TL Suman, RG Sharma, A Symonds, Y Venugopal Rao, MR Marsh, RP Singh, PP Ojha, RJ Harris, Harmeet Singh"
2010-04-09,2009/10,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,158,4,154,9,Kings XI Punjab,complete,0,6,KC Sangakkara,D Govindjee,M Erasmus,AM Saheba,BF Bowden,C Shamshuddin,20,"AB Barath, DPMD Jayawardene, KC Sangakkara, Yuvraj Singh, IK Pathan, RS Sodhi, K Goel, PP Chawla, RR Powar, B Lee, L Ablish","S Dhawan, SR Tendulkar, AT Rayudu, SS Tiwary, JP Duminy, R Sathish, KA Pollard, Harbhajan Singh, R McLaren, Z Khan, SL Malinga"
2010-04-10,2009/10,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,162,3,160,9,Royal Challengers Bangalore,complete,0,7,R Vinay Kumar,J Srinath,K Hariharan,DJ Harper,S Asnani,KN Ananthapadmanabhan,20,"S Sriram, JH Kallis, R Dravid, RV Uthappa, LRPL Taylor, CL White, V Kohli, R Vinay Kumar, P Kumar, A Kumble, DW Steyn","SC Ganguly, CH Gayle, BB McCullum, MK Tiwary, AD Mathews, WP Saha, CA Pujara, AB Agarkar, AB Dinda, I Sharma, BAW Mendis"
2010-04-10,2009/10,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Chennai Super Kings,Chennai Super Kings,bat,139,4,138,8,Deccan Chargers,complete,0,6,RJ Harris,RS Mahanama,HDPK Dharmasena,SJA Taufel,SS Hazare,VM Bandiwadekar,20,"MD Mishra, AC Gilchrist, TL Suman, RG Sharma, A Symonds, DR Smith, B Sumanth, RP Singh, PP Ojha, RJ Harris, Harmeet Singh","M Vijay, ML Hayden, SK Raina, MS Dhoni, MEK Hussey, S Badrinath, R Ashwin, T Thushara, SB Jakati, DE Bollinger, S Tyagi"
2010-04-11,2009/10,Jaipur,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,137,8,174,5,Mumbai Indians,complete,37,0,SR Tendulkar,S Venkataraghavan,BR Doctrove,SK Tarapore,S Ravi,K Sharma,20,"MJ Lumb, NV Ojha, FY Fazal, SR Watson, AA Jhunjhunwala, AC Voges, YK Pathan, AS Raut, AP Dole, SK Warne, SK Trivedi","ST Jayasuriya, SR Tendulkar, AT Rayudu, SS Tiwary, JP Duminy, KA Pollard, R Sathish, DS Kulkarni, Harbhajan Singh, SL Malinga, Z Khan"
2010-04-11,2009/10,Delhi,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,111,10,112,3,Kings XI Punjab,complete,0,7,PP Chawla,D Govindjee,BF Bowden,AM Saheba,M Erasmus,AK Chaudhary,20,"DA Warner, V Sehwag, G Gambhir, PD Collingwood, KD Karthik, DL Vettori, M Manhas, R Bhatia, MF Maharoof, A Mishra, A Nehra","DPMD Jayawardene, IK Pathan, KC Sangakkara, Yuvraj Singh, AB Barath, J Theron, K Goel, RS Sodhi, PP Chawla, RR Powar, L Ablish"
