date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2017-05-09,2017,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,167,6,153,6,Kings XI Punjab,complete,14,0,MM Sharma,J Srinath,A Nand Kishore,S Ravi,VK Sharma,Navdeep Singh,20,"MJ Guptill, M Vohra, SE Marsh, WP Saha, GJ Maxwell, AR Patel, Swapnil Singh, R Tewatia, MJ Henry, MM Sharma, Sandeep Sharma","SP Narine, CA Lynn, G Gambhir, RV Uthappa, MK Pandey, C de Grandhomme, YK Pathan, CR Woakes, UT Yadav, Kuldeep Yadav, AS Rajpoot"
2017-05-10,2017,Kanpur,Green Park,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,195,5,197,8,Delhi Daredevils,complete,0,2,SS Iyer,V Narayan Kutty,YC Barde,AK Chaudhary,Nitin Menon,K Srinivasan,20,"DR Smith, Ishan Kishan, SK Raina, KD Karthik, AJ Finch, RA Jadeja, JP Faulkner, DS Kulkarni, PJ Sangwan, Basil Thampi, Ankit Soni","SV Samson, KK Nair, RR Pant, SS Iyer, MN Samuels, CJ Anderson, CR Brathwaite, PJ Cummins, Mohammed Shami, A Mishra, Z Khan"
2017-05-11,2017,Mumbai,Wankhede Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,223,6,230,3,Kings XI Punjab,complete,7,0,WP Saha,M Nayyar,A Deshmukh,A Nand Kishore,VK Sharma,N Pandit,20,"LMP Simmons, PA Patel, N Rana, RG Sharma, KA Pollard, HH Pandya, KV Sharma, Harbhajan Singh, MJ McClenaghan, JJ Bumrah, SL Malinga","MJ Guptill, WP Saha, GJ Maxwell, SE Marsh, AR Patel, M Vohra, R Tewatia, MM Sharma, Sandeep Sharma, I Sharma, MJ Henry"
2017-05-12,2017,Delhi,Feroz Shah Kotla,Delhi Daredevils,Rising Pune Supergiant,Delhi Daredevils,bat,168,8,161,7,Delhi Daredevils,complete,7,0,KK Nair,AJ Pycroft,KN Ananthapadmanabhan,CK Nandan,C Shamshuddin,R Pandit,20,"SV Samson, KK Nair, SS Iyer, RR Pant, MN Samuels, CJ Anderson, PJ Cummins, A Mishra, Mohammed Shami, S Nadeem, Z Khan","AM Rahane, RA Tripathi, SPD Smith, MK Tiwary, BA Stokes, MS Dhoni, DT Christian, Washington Sundar, SN Thakur, JD Unadkat, A Zampa"
2017-05-13,2017,Kanpur,Green Park,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,154,10,158,2,Sunrisers Hyderabad,complete,0,8,Mohammed Siraj,Chinmay Sharma,AK Chaudhary,Nitin Menon,YC Barde,K Srinivasan,20,"DR Smith, Ishan Kishan, SK Raina, KD Karthik, AJ Finch, RA Jadeja, JP Faulkner, PJ Sangwan, Ankit Soni, P Kumar, MM Patel","DA Warner, S Dhawan, MC Henriques, V Shankar, DJ Hooda, Mohammad Nabi, NV Ojha, B Kumar, Rashid Khan, S Kaul, Mohammed Siraj"
2017-05-13,2017,Kolkata,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,164,8,173,5,Mumbai Indians,complete,9,0,AT Rayudu,J Srinath,A Nand Kishore,S Ravi,VK Sharma,Navdeep Singh,20,"SP Narine, CA Lynn, G Gambhir, RV Uthappa, MK Pandey, YK Pathan, C de Grandhomme, Kuldeep Yadav, UT Yadav, TA Boult, AS Rajpoot","SS Tiwary, LMP Simmons, RG Sharma, AT Rayudu, KA Pollard, HH Pandya, KH Pandya, KV Sharma, MG Johnson, R Vinay Kumar, TG Southee"
2017-05-14,2017,Delhi,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,151,10,161,6,Royal Challengers Bangalore,complete,10,0,HV Patel,AJ Pycroft,CK Nandan,C Shamshuddin,KN Ananthapadmanabhan,R Pandit,20,"SV Samson, KK Nair, SS Iyer, RR Pant, MN Samuels, CJ Anderson, PJ Cummins, A Mishra, Mohammed Shami, S Nadeem, Z Khan","CH Gayle, Vishnu Vinod, V Kohli, TM Head, KM Jadhav, Sachin Baby, SR Watson, P Negi, HV Patel, Avesh Khan, YS Chahal"
2017-05-14,2017,Pune,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Kings XI Punjab,Rising Pune Supergiant,field,78,1,73,10,Rising Pune Supergiant,complete,0,9,JD Unadkat,M Nayyar,AY Dandekar,A Deshmukh,KN Ananthapadmanabhan,N Pandit,20,"AM Rahane, RA Tripathi, SPD Smith, BA Stokes, MK Tiwary, MS Dhoni, DT Christian, Washington Sundar, SN Thakur, JD Unadkat, A Zampa","MJ Guptill, WP Saha, SE Marsh, EJG Morgan, R Tewatia, GJ Maxwell, AR Patel, Swapnil Singh, MM Sharma, I Sharma, Sandeep Sharma"
2017-05-16,2017,Mumbai,Wankhede Stadium,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,field,142,9,162,4,Rising Pune Supergiant,complete,20,0,Washington Sundar,J Srinath,S Ravi,C Shamshuddin,CK Nandan,YC Barde,20,"LMP Simmons, PA Patel, RG Sharma, AT Rayudu, KA Pollard, HH Pandya, KH Pandya, MJ McClenaghan, KV Sharma, JJ Bumrah, SL Malinga","AM Rahane, RA Tripathi, SPD Smith, MK Tiwary, MS Dhoni, DT Christian, Washington Sundar, LH Ferguson, A Zampa, SN Thakur, JD Unadkat"
2017-05-17,2017,Bangalore,M Chinnaswamy Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,128,7,48,3,Kolkata Knight Riders,complete,0,7,NM Coulter-Nile,M Nayyar,AK Chaudhary,Nitin Menon,A Nand Kishore,KN Ananthapadmanabhan,20,"DA Warner, S Dhawan, KS Williamson, Yuvraj Singh, V Shankar, NV Ojha, CJ Jordan, Bipul Sharma, B Kumar, Rashid Khan, S Kaul","RV Uthappa, CA Lynn, YK Pathan, G Gambhir, IR Jaggi, SA Yadav, SP Narine, PP Chawla, UT Yadav, NM Coulter-Nile, TA Boult"
2017-05-19,2017,Bangalore,M Chinnaswamy Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,111,4,107,10,Mumbai Indians,complete,0,6,KV Sharma,Chinmay Sharma,NJ Llong,Nitin Menon,C Shamshuddin,KN Ananthapadmanabhan,20,"LMP Simmons, PA Patel, AT Rayudu, RG Sharma, KH Pandya, KA Pollard, HH Pandya, MG Johnson, KV Sharma, JJ Bumrah, SL Malinga","CA Lynn, SP Narine, G Gambhir, RV Uthappa, IR Jaggi, C de Grandhomme, SA Yadav, PP Chawla, NM Coulter-Nile, UT Yadav, AS Rajpoot"
2017-05-21,2017,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,bat,129,8,128,6,Mumbai Indians,complete,1,0,KH Pandya,J Srinath,NJ Llong,S Ravi,AK Chaudhary,A Nand Kishore,20,"LMP Simmons, PA Patel, AT Rayudu, RG Sharma, KH Pandya, KA Pollard, HH Pandya, KV Sharma, MG Johnson, JJ Bumrah, SL Malinga","AM Rahane, RA Tripathi, SPD Smith, MS Dhoni, MK Tiwary, DT Christian, Washington Sundar, LH Ferguson, A Zampa, SN Thakur, JD Unadkat"
