date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2016-04-17,2016,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Rising Pune Supergiants,Rising Pune Supergiants,bat,153,4,152,7,Kings XI Punjab,complete,0,6,M Vohra,M Nayyar,S Ravi,C Shamshuddin,Nitin Menon,Navdeep Singh,20,"M Vijay, M Vohra, SE Marsh, DA Miller, GJ Maxwell, WP Saha, AR Patel, MM Sharma, KJ Abbott, P Sahu, Sandeep Sharma","AM Rahane, F du Plessis, KP Pietersen, NLTC Perera, SPD Smith, MS Dhoni, IK Pathan, R Ashwin, I Sharma, Ankit Sharma, M Ashwin"
2016-04-18,2016,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,145,3,142,6,Sunrisers Hyderabad,complete,0,7,DA Warner,J Srinath,HDPK Dharmasena,VK Sharma,KN Ananthapadmanabhan,A Deshmukh,20,"DA Warner, S Dhawan, MC Henriques, EJG Morgan, DJ Hooda, NV Ojha, Bipul Sharma, A Ashish Reddy, B Kumar, Mustafizur Rahman, BB Sran","MJ Guptill, PA Patel, AT Rayudu, RG Sharma, JC Buttler, KH Pandya, HH Pandya, Harbhajan Singh, TG Southee, MJ McClenaghan, JJ Bumrah"
2016-04-19,2016,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,138,8,141,4,Kolkata Knight Riders,complete,0,6,RV Uthappa,M Nayyar,S Ravi,C Shamshuddin,Nitin Menon,YC Barde,20,"M Vijay, M Vohra, SE Marsh, WP Saha, DA Miller, GJ Maxwell, AR Patel, MM Sharma, P Sahu, KJ Abbott, Sandeep Sharma","RV Uthappa, G Gambhir, MK Pandey, Shakib Al Hasan, SA Yadav, YK Pathan, AD Russell, PP Chawla, SP Narine, M Morkel, UT Yadav"
2016-04-20,2016,Mumbai,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,171,4,170,7,Mumbai Indians,complete,0,6,RG Sharma,RS Mahanama,AK Chaudhary,CK Nandan,A Nand Kishore,R Pandit,20,"RG Sharma, PA Patel, AT Rayudu, JC Buttler, KA Pollard, HH Pandya, KH Pandya, Harbhajan Singh, JJ Bumrah, MJ McClenaghan, TG Southee","V Kohli, KL Rahul, AB de Villiers, SR Watson, TM Head, SN Khan, STR Binny, HV Patel, KW Richardson, Iqbal Abdulla, VR Aaron"
2016-04-21,2016,Rajkot,Saurashtra Cricket Association Stadium,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,135,8,137,0,Sunrisers Hyderabad,complete,0,10,B Kumar,S Chaturvedi,K Bharatan,HDPK Dharmasena,AY Dandekar,A Deshmukh,20,"AJ Finch, BB McCullum, SK Raina, KD Karthik, DJ Bravo, RA Jadeja, AD Nath, DW Steyn, P Kumar, DS Kulkarni, PV Tambe","DA Warner, S Dhawan, MC Henriques, EJG Morgan, DJ Hooda, AP Tare, NV Ojha, B Kumar, Mustafizur Rahman, Bipul Sharma, BB Sran"
2016-04-22,2016,Pune,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Royal Challengers Bangalore,Rising Pune Supergiants,field,172,9,185,3,Royal Challengers Bangalore,complete,13,0,AB de Villiers,Chinmay Sharma,CB Gaffaney,VK Sharma,KN Ananthapadmanabhan,YC Barde,20,"AM Rahane, F du Plessis, KP Pietersen, SPD Smith, MS Dhoni, NLTC Perera, R Bhatia, R Ashwin, Ankit Sharma, M Ashwin, I Sharma","V Kohli, KL Rahul, AB de Villiers, SR Watson, SN Khan, Mandeep Singh, STR Binny, HV Patel, KW Richardson, T Shamsi, Iqbal Abdulla"
2016-04-23,2016,Delhi,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,164,4,154,7,Delhi Daredevils,complete,10,0,SV Samson,M Nayyar,S Ravi,C Shamshuddin,Nitin Menon,Navdeep Singh,20,"Q de Kock, SS Iyer, SV Samson, KK Nair, JP Duminy, P Negi, CH Morris, Z Khan, A Mishra, Mohammed Shami, Imran Tahir","RG Sharma, PA Patel, AT Rayudu, KH Pandya, JC Buttler, KA Pollard, HH Pandya, Harbhajan Singh, TG Southee, MJ McClenaghan, JJ Bumrah"
2016-04-23,2016,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,field,146,5,143,6,Sunrisers Hyderabad,complete,0,5,Mustafizur Rahman,RS Mahanama,AK Chaudhary,CK Nandan,AY Dandekar,R Pandit,20,"DA Warner, S Dhawan, AP Tare, EJG Morgan, DJ Hooda, MC Henriques, NV Ojha, Bipul Sharma, B Kumar, BB Sran, Mustafizur Rahman","M Vijay, M Vohra, SE Marsh, DA Miller, GJ Maxwell, NS Naik, AR Patel, R Dhawan, MM Sharma, KJ Abbott, Sandeep Sharma"
2016-04-24,2016,Rajkot,Saurashtra Cricket Association Stadium,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,182,4,180,2,Gujarat Lions,complete,0,6,V Kohli,S Chaturvedi,K Bharatan,BNJ Oxenford,KN Ananthapadmanabhan,A Deshmukh,20,"DR Smith, BB McCullum, SK Raina, KD Karthik, RA Jadeja, DJ Bravo, AJ Finch, P Kumar, DS Kulkarni, SB Jakati, PV Tambe","V Kohli, SR Watson, AB de Villiers, KL Rahul, SN Khan, KM Jadhav, STR Binny, Iqbal Abdulla, YS Chahal, KW Richardson, T Shamsi"
2016-04-24,2016,Pune,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,160,5,162,8,Kolkata Knight Riders,complete,0,2,SA Yadav,Chinmay Sharma,CB Gaffaney,A Nand Kishore,VK Sharma,YC Barde,20,"AM Rahane, F du Plessis, SPD Smith, NLTC Perera, JA Morkel, MS Dhoni, R Bhatia, SS Tiwary, R Ashwin, Ankit Sharma, M Ashwin","RV Uthappa, G Gambhir, SA Yadav, Shakib Al Hasan, YK Pathan, AD Russell, R Sathish, PP Chawla, UT Yadav, SP Narine, M Morkel"
2016-04-25,2016,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,164,7,189,6,Mumbai Indians,complete,25,0,PA Patel,RS Madugalle,Nitin Menon,RJ Tucker,C Shamshuddin,Navdeep Singh,20,"M Vijay, M Vohra, SE Marsh, GJ Maxwell, DA Miller, NS Naik, AR Patel, MG Johnson, MM Sharma, P Sahu, Sandeep Sharma","RG Sharma, PA Patel, AT Rayudu, JC Buttler, KA Pollard, HH Pandya, KH Pandya, Harbhajan Singh, TG Southee, MJ McClenaghan, JJ Bumrah"
2016-04-26,2016,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,field,118,8,94,3,Rising Pune Supergiants,complete,34,0,AB Dinda,Amit Sharma,AY Dandekar,CK Nandan,HDPK Dharmasena,YC Barde,20,"DA Warner, S Dhawan, AP Tare, EJG Morgan, DJ Hooda, MC Henriques, NV Ojha, Bipul Sharma, B Kumar, A Nehra, Mustafizur Rahman","AM Rahane, F du Plessis, SPD Smith, MS Dhoni, SS Tiwary, NLTC Perera, MR Marsh, R Bhatia, R Ashwin, M Ashwin, AB Dinda"
2016-04-27,2016,Delhi,Feroz Shah Kotla,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,171,5,172,6,Gujarat Lions,complete,1,0,CH Morris,J Srinath,M Erasmus,S Ravi,AK Chaudhary,A Deshmukh,20,"Q de Kock, SV Samson, KK Nair, JP Duminy, RR Pant, CH Morris, P Negi, A Mishra, Z Khan, S Nadeem, Imran Tahir","DR Smith, BB McCullum, SK Raina, KD Karthik, RA Jadeja, Ishan Kishan, DJ Bravo, JP Faulkner, P Kumar, DS Kulkarni, PV Tambe"
2016-04-28,2016,Mumbai,Wankhede Stadium,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,178,4,174,5,Mumbai Indians,complete,0,6,RG Sharma,RS Madugalle,Nitin Menon,RJ Tucker,C Shamshuddin,Navdeep Singh,20,"RG Sharma, PA Patel, AT Rayudu, KH Pandya, JC Buttler, KA Pollard, HH Pandya, Harbhajan Singh, JJ Bumrah, TG Southee, MJ McClenaghan","RV Uthappa, G Gambhir, Shakib Al Hasan, SA Yadav, AD Russell, CA Lynn, YK Pathan, R Sathish, UT Yadav, SP Narine, JD Unadkat"
2016-04-29,2016,Pune,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,195,3,196,7,Gujarat Lions,complete,0,3,DR Smith,Chinmay Sharma,CB Gaffaney,BNJ Oxenford,A Nand Kishore,VK Sharma,20,"AM Rahane, SS Tiwary, SPD Smith, MS Dhoni, NLTC Perera, JA Morkel, R Bhatia, PSP Handscomb, R Ashwin, M Ashwin, AB Dinda","DR Smith, BB McCullum, SK Raina, KD Karthik, DJ Bravo, RA Jadeja, JP Faulkner, Ishan Kishan, P Kumar, DS Kulkarni, S Kaushik"
2016-04-30,2016,Delhi,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,186,8,159,10,Delhi Daredevils,complete,27,0,CR Brathwaite,J Srinath,KN Ananthapadmanabhan,M Erasmus,S Ravi,A Deshmukh,20,"Q de Kock, SS Iyer, SV Samson, KK Nair, SW Billings, CH Morris, CR Brathwaite, RR Pant, Mohammed Shami, A Mishra, Z Khan","RV Uthappa, G Gambhir, PP Chawla, YK Pathan, SA Yadav, R Sathish, AD Russell, JO Holder, UT Yadav, SP Narine, GB Hogg"
2016-04-30,2016,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,194,5,179,6,Sunrisers Hyderabad,complete,15,0,DA Warner,RS Mahanama,AK Chaudhary,HDPK Dharmasena,CK Nandan,R Pandit,20,"DA Warner, S Dhawan, KS Williamson, MC Henriques, NV Ojha, DJ Hooda, A Ashish Reddy, BB Sran, B Kumar, A Nehra, Mustafizur Rahman","V Kohli, KL Rahul, AB de Villiers, SR Watson, Sachin Baby, KM Jadhav, Parvez Rasool, VR Aaron, HV Patel, KW Richardson, T Shamsi"
2016-05-01,2016,Pune,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,159,5,161,2,Mumbai Indians,complete,0,8,RG Sharma,RS Madugalle,AY Dandekar,RJ Tucker,Nitin Menon,Navdeep Singh,20,"AM Rahane, SS Tiwary, SPD Smith, PSP Handscomb, MS Dhoni, NLTC Perera, R Bhatia, SM Boland, R Ashwin, AB Dinda, M Ashwin","RG Sharma, PA Patel, AT Rayudu, JC Buttler, KH Pandya, KA Pollard, HH Pandya, Harbhajan Singh, JJ Bumrah, TG Southee, MJ McClenaghan"
2016-05-01,2016,Rajkot,Saurashtra Cricket Association Stadium,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,131,9,154,10,Kings XI Punjab,complete,23,0,AR Patel,M Nayyar,BNJ Oxenford,VK Sharma,CB Gaffaney,YC Barde,20,"DR Smith, BB McCullum, SK Raina, KD Karthik, RA Jadeja, DJ Bravo, Ishan Kishan, JP Faulkner, P Kumar, DS Kulkarni, S Kaushik","M Vijay, MP Stoinis, SE Marsh, GJ Maxwell, Gurkeerat Singh, DA Miller, WP Saha, AR Patel, MM Sharma, KC Cariappa, Sandeep Sharma"
2016-05-02,2016,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,185,7,189,5,Kolkata Knight Riders,complete,0,5,AD Russell,J Srinath,M Erasmus,S Ravi,K Bharatan,A Deshmukh,20,"KL Rahul, CH Gayle, V Kohli, AB de Villiers, SR Watson, Sachin Baby, STR Binny, VR Aaron, S Aravind, YS Chahal, T Shamsi","RV Uthappa, G Gambhir, CA Lynn, MK Pandey, YK Pathan, AD Russell, SA Yadav, PP Chawla, UT Yadav, SP Narine, M Morkel"
2016-05-03,2016,Rajkot,Saurashtra Cricket Association Stadium,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,149,7,150,2,Delhi Daredevils,complete,0,8,RR Pant,M Nayyar,CB Gaffaney,BNJ Oxenford,A Nand Kishore,YC Barde,20,"DR Smith, BB McCullum, AJ Finch, SK Raina, KD Karthik, RA Jadeja, JP Faulkner, Ishan Kishan, P Kumar, DS Kulkarni, S Kaushik","Q de Kock, RR Pant, SV Samson, JP Duminy, KK Nair, SW Billings, CH Morris, A Mishra, Mohammed Shami, Z Khan, S Nadeem"
2016-05-04,2016,Kolkata,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,164,3,157,9,Kolkata Knight Riders,complete,7,0,AD Russell,Amit Sharma,AK Chaudhary,HDPK Dharmasena,CK Nandan,R Pandit,20,"RV Uthappa, G Gambhir, YK Pathan, AD Russell, MK Pandey, SA Yadav, Shakib Al Hasan, GB Hogg, PP Chawla, M Morkel, UT Yadav","M Vijay, MP Stoinis, M Vohra, WP Saha, GJ Maxwell, DA Miller, Gurkeerat Singh, AR Patel, Swapnil Singh, MM Sharma, Sandeep Sharma"
2016-05-05,2016,Delhi,Feroz Shah Kotla,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,162,7,166,3,Rising Pune Supergiants,complete,0,7,AM Rahane,RS Madugalle,C Shamshuddin,RJ Tucker,AY Dandekar,Navdeep Singh,20,"RR Pant, SV Samson, KK Nair, JP Duminy, SW Billings, CR Brathwaite, P Negi, J Yadav, Mohammed Shami, A Mishra, Imran Tahir","AM Rahane, UT Khawaja, SS Tiwary, MS Dhoni, NLTC Perera, GJ Bailey, R Bhatia, SM Boland, R Ashwin, AB Dinda, M Ashwin"
2016-05-06,2016,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,129,5,126,6,Sunrisers Hyderabad,complete,0,5,B Kumar,J Srinath,M Erasmus,S Ravi,KN Ananthapadmanabhan,A Deshmukh,20,"DA Warner, S Dhawan, KS Williamson, MC Henriques, Yuvraj Singh, DJ Hooda, NV Ojha, B Kumar, BB Sran, A Nehra, Mustafizur Rahman","DR Smith, BB McCullum, SK Raina, KD Karthik, AJ Finch, DJ Bravo, RA Jadeja, P Kumar, PJ Sangwan, DS Kulkarni, S Kaushik"
2016-05-07,2016,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,181,5,172,5,Kings XI Punjab,complete,9,0,MP Stoinis,RS Mahanama,HDPK Dharmasena,CK Nandan,AK Chaudhary,R Pandit,20,"M Vijay, MP Stoinis, HM Amla, WP Saha, GJ Maxwell, DA Miller, AR Patel, Gurkeerat Singh, MM Sharma, Sandeep Sharma, KC Cariappa","Q de Kock, SV Samson, KK Nair, SW Billings, CR Brathwaite, CH Morris, RR Pant, A Mishra, Mohammed Shami, Z Khan, S Nadeem"
2016-05-07,2016,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,field,195,3,191,6,Royal Challengers Bangalore,complete,0,7,V Kohli,Chinmay Sharma,CB Gaffaney,BNJ Oxenford,A Nand Kishore,YC Barde,20,"V Kohli, KL Rahul, AB de Villiers, SR Watson, TM Head, Sachin Baby, STR Binny, Parvez Rasool, CJ Jordan, VR Aaron, YS Chahal","AM Rahane, UT Khawaja, SS Tiwary, MS Dhoni, NLTC Perera, GJ Bailey, R Bhatia, R Ashwin, A Zampa, AB Dinda, RP Singh"
2016-05-08,2016,Kolkata,Eden Gardens,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,158,4,164,5,Gujarat Lions,complete,0,5,P Kumar,J Srinath,M Erasmus,RJ Tucker,K Bharatan,KN Ananthapadmanabhan,20,"RV Uthappa, G Gambhir, MK Pandey, SA Yadav, Shakib Al Hasan, YK Pathan, AD Russell, GB Hogg, PP Chawla, M Morkel, UT Yadav","DR Smith, BB McCullum, SK Raina, KD Karthik, AJ Finch, RA Jadeja, DJ Bravo, P Kumar, DS Kulkarni, S Kaushik, PV Tambe"
2016-05-08,2016,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,92,10,177,3,Sunrisers Hyderabad,complete,85,0,A Nehra,RS Madugalle,S Ravi,C Shamshuddin,Nitin Menon,Navdeep Singh,20,"RG Sharma, PA Patel, AT Rayudu, KH Pandya, JC Buttler, KA Pollard, HH Pandya, Harbhajan Singh, TG Southee, MJ McClenaghan, JJ Bumrah","DA Warner, S Dhawan, KS Williamson, Yuvraj Singh, MC Henriques, DJ Hooda, NV Ojha, B Kumar, BB Sran, A Nehra, Mustafizur Rahman"
2016-05-09,2016,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,174,4,175,6,Royal Challengers Bangalore,complete,1,0,SR Watson,Amit Sharma,AK Chaudhary,HDPK Dharmasena,CK Nandan,R Pandit,20,"HM Amla, M Vijay, WP Saha, DA Miller, MP Stoinis, F Behardien, AR Patel, MM Sharma, Anureet Singh, Sandeep Sharma, KC Cariappa","V Kohli, KL Rahul, AB de Villiers, SR Watson, Sachin Baby, TM Head, STR Binny, CJ Jordan, Iqbal Abdulla, VR Aaron, YS Chahal"
2016-05-10,2016,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,133,8,137,8,Sunrisers Hyderabad,complete,4,0,A Zampa,S Chaturvedi,CB Gaffaney,VK Sharma,BNJ Oxenford,YC Barde,20,"AM Rahane, UT Khawaja, GJ Bailey, R Ashwin, SS Tiwary, MS Dhoni, NLTC Perera, R Bhatia, A Zampa, AB Dinda, RP Singh","DA Warner, S Dhawan, KS Williamson, Yuvraj Singh, MC Henriques, DJ Hooda, NV Ojha, B Kumar, BB Sran, A Nehra, Mustafizur Rahman"
2016-05-11,2016,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,151,4,153,4,Mumbai Indians,complete,0,6,KH Pandya,RS Madugalle,AY Dandekar,C Shamshuddin,RJ Tucker,Navdeep Singh,20,"V Kohli, CH Gayle, AB de Villiers, KL Rahul, SR Watson, Sachin Baby, STR Binny, CJ Jordan, S Aravind, VR Aaron, YS Chahal","RG Sharma, PA Patel, AT Rayudu, N Rana, KA Pollard, JC Buttler, KH Pandya, Harbhajan Singh, TG Southee, MJ McClenaghan, JJ Bumrah"
2016-05-12,2016,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,146,8,150,3,Delhi Daredevils,complete,0,7,CH Morris,J Srinath,K Bharatan,M Erasmus,KN Ananthapadmanabhan,A Deshmukh,20,"DA Warner, S Dhawan, KS Williamson, Yuvraj Singh, MC Henriques, DJ Hooda, NV Ojha, B Kumar, BB Sran, A Nehra, Mustafizur Rahman","Q de Kock, MA Agarwal, KK Nair, SV Samson, RR Pant, JP Duminy, J Yadav, CH Morris, A Mishra, NM Coulter-Nile, Mohammed Shami"
2016-05-13,2016,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,124,9,127,3,Kings XI Punjab,complete,0,7,MP Stoinis,RS Mahanama,HDPK Dharmasena,CK Nandan,AK Chaudhary,R Pandit,20,"RG Sharma, UBT Chand, AT Rayudu, N Rana, JC Buttler, KA Pollard, KH Pandya, Harbhajan Singh, TG Southee, MJ McClenaghan, JJ Bumrah","M Vijay, HM Amla, WP Saha, GJ Maxwell, Gurkeerat Singh, DA Miller, MP Stoinis, AR Patel, MM Sharma, Sandeep Sharma, KC Cariappa"
2016-05-14,2016,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,248,3,104,10,Royal Challengers Bangalore,complete,144,0,AB de Villiers,RS Madugalle,AY Dandekar,VK Sharma,C Shamshuddin,Navdeep Singh,20,"CH Gayle, V Kohli, AB de Villiers, SR Watson, KL Rahul, Sachin Baby, STR Binny, CJ Jordan, S Aravind, VR Aaron, YS Chahal","DR Smith, BB McCullum, RA Jadeja, KD Karthik, AJ Finch, DJ Bravo, AD Nath, P Kumar, DS Kulkarni, PV Tambe, S Kaushik"
