date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2015-04-16,2015,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,127,5,131,4,Rajasthan Royals,complete,0,6,AM Rahane,M Nayyar,PG Pathak,S Ravi,C Shamshuddin,VK Sharma,20,"DA Warner, S Dhawan, KL Rahul, NV Ojha, EJG Morgan, RS Bopara, A Ashish Reddy, KV Sharma, P Kumar, B Kumar, TA Boult","AM Rahane, SV Samson, SPD Smith, KK Nair, STR Binny, JP Faulkner, DJ Hooda, CH Morris, TG Southee, DS Kulkarni, PV Tambe"
2015-04-17,2015,Mumbai,Wankhede Stadium,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,183,7,189,4,Chennai Super Kings,complete,0,6,A Nehra,Chinmay Sharma,AK Chaudhary,M Erasmus,K Srinath,K Srinivasan,20,"LMP Simmons, PA Patel, CJ Anderson, RG Sharma, Harbhajan Singh, KA Pollard, AT Rayudu, J Suchith, R Vinay Kumar, SL Malinga, P Suyal","DR Smith, BB McCullum, SK Raina, F du Plessis, MS Dhoni, DJ Bravo, RA Jadeja, R Ashwin, MM Sharma, IC Pandey, A Nehra"
2015-04-18,2015,Pune,Maharashtra Cricket Association Stadium,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,155,9,159,6,Kolkata Knight Riders,complete,0,4,AD Russell,GF Labrooy,SD Fry,CK Nandan,CB Gaffaney,Nitin Menon,20,"M Vijay, V Sehwag, WP Saha, GJ Maxwell, GJ Bailey, NLTC Perera, Gurkeerat Singh, AR Patel, MG Johnson, Anureet Singh, Sandeep Sharma","RV Uthappa, G Gambhir, MK Pandey, SA Yadav, YK Pathan, RN ten Doeschate, AD Russell, PP Chawla, SP Narine, M Morkel, UT Yadav"
2015-04-18,2015,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,163,8,167,4,Delhi Daredevils,complete,4,0,JP Duminy,M Nayyar,PG Pathak,S Ravi,C Shamshuddin,VK Sharma,20,"DA Warner, S Dhawan, RS Bopara, KL Rahul, NV Ojha, EJG Morgan, A Ashish Reddy, KV Sharma, P Kumar, B Kumar, DW Steyn","MA Agarwal, SS Iyer, JP Duminy, Yuvraj Singh, AD Mathews, KM Jadhav, MK Tiwary, NM Coulter-Nile, A Mishra, Imran Tahir, DJ Muthuswami"
2015-04-19,2015,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,191,7,209,7,Mumbai Indians,complete,18,0,Harbhajan Singh,J Srinath,RK Illingworth,VA Kulkarni,RM Deshpande,K Bharatan,20,"CH Gayle, MS Bisla, V Kohli, KD Karthik, AB de Villiers, RR Rossouw, D Wiese, Iqbal Abdulla, AN Ahmed, VR Aaron, YS Chahal","LMP Simmons, PA Patel, UBT Chand, RG Sharma, KA Pollard, AT Rayudu, Harbhajan Singh, HH Pandya, JJ Bumrah, MJ McClenaghan, SL Malinga"
2015-04-19,2015,Ahmedabad,"Sardar Patel Stadium, Motera",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,157,2,156,4,Rajasthan Royals,complete,0,8,AM Rahane,Chinmay Sharma,AK Chaudhary,M Erasmus,K Srinath,K Srinivasan,20,"AM Rahane, SR Watson, SPD Smith, KK Nair, SV Samson, STR Binny, DJ Hooda, JP Faulkner, CH Morris, PV Tambe, Ankit Sharma","DR Smith, BB McCullum, SK Raina, F du Plessis, DJ Bravo, MS Dhoni, RA Jadeja, R Ashwin, MM Sharma, IC Pandey, A Nehra"
2015-04-20,2015,Delhi,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,146,8,147,4,Kolkata Knight Riders,complete,0,6,UT Yadav,GF Labrooy,SD Fry,CB Gaffaney,CK Nandan,Nitin Menon,20,"MA Agarwal, SS Iyer, JP Duminy, MK Tiwary, Yuvraj Singh, AD Mathews, KM Jadhav, NM Coulter-Nile, A Mishra, Imran Tahir, DJ Muthuswami","RV Uthappa, G Gambhir, MK Pandey, SA Yadav, YK Pathan, RN ten Doeschate, AD Russell, PP Chawla, SP Narine, M Morkel, UT Yadav"
2015-04-21,2015,Ahmedabad,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,197,8,206,8,None,tie,0,0,SE Marsh,Chinmay Sharma,M Erasmus,S Ravi,AK Chaudhary,K Srinath,20,"AM Rahane, SR Watson, DJ Hooda, SPD Smith, KK Nair, JP Faulkner, STR Binny, SV Samson, CH Morris, R Tewatia, PV Tambe","M Vijay, V Sehwag, SE Marsh, GJ Maxwell, DA Miller, WP Saha, AR Patel, MG Johnson, Anureet Singh, Shivam Sharma, Sandeep Sharma"
2015-04-22,2015,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,176,4,101,4,Sunrisers Hyderabad,complete,16,0,DA Warner,M Nayyar,RK Illingworth,VA Kulkarni,RM Deshpande,K Bharatan,20,"S Dhawan, DA Warner, RS Bopara, NV Ojha, MC Henriques, KL Rahul, KV Sharma, Bipul Sharma, P Kumar, B Kumar, DW Steyn","RV Uthappa, G Gambhir, MK Pandey, AD Russell, YK Pathan, SA Yadav, J Botha, PP Chawla, SP Narine, M Morkel, UT Yadav"
2015-04-22,2015,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,154,8,181,8,Chennai Super Kings,complete,27,0,SK Raina,J Srinath,JD Cloete,C Shamshuddin,PG Pathak,VK Sharma,20,"MS Bisla, RR Rossouw, V Kohli, KD Karthik, AB de Villiers, SN Khan, D Wiese, HV Patel, MA Starc, Iqbal Abdulla, YS Chahal","DR Smith, BB McCullum, SK Raina, MS Dhoni, RA Jadeja, F du Plessis, DJ Bravo, R Ashwin, MM Sharma, A Nehra, IC Pandey"
2015-04-23,2015,Delhi,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,190,4,153,9,Delhi Daredevils,complete,37,0,SS Iyer,GF Labrooy,SD Fry,CK Nandan,CB Gaffaney,Nitin Menon,20,"MA Agarwal, SS Iyer, JP Duminy, AD Mathews, Yuvraj Singh, KM Jadhav, NM Coulter-Nile, A Mishra, S Nadeem, Imran Tahir, DJ Muthuswami","LMP Simmons, PA Patel, UBT Chand, RG Sharma, KA Pollard, AT Rayudu, HH Pandya, Harbhajan Singh, MJ McClenaghan, SL Malinga, JJ Bumrah"
2015-04-24,2015,Ahmedabad,"Sardar Patel Stadium, Motera",Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,130,9,134,1,Royal Challengers Bangalore,complete,0,9,MA Starc,Chinmay Sharma,M Erasmus,S Ravi,AK Chaudhary,K Srinath,20,"AM Rahane, SR Watson, SPD Smith, KK Nair, DJ Hooda, SV Samson, STR Binny, JP Faulkner, CH Morris, DS Kulkarni, PV Tambe","CH Gayle, V Kohli, AB de Villiers, Mandeep Singh, KD Karthik, SN Khan, D Wiese, HV Patel, MA Starc, Iqbal Abdulla, YS Chahal"
2015-04-25,2015,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,192,3,95,9,Chennai Super Kings,complete,97,0,BB McCullum,J Srinath,JD Cloete,C Shamshuddin,PG Pathak,VK Sharma,20,"DR Smith, BB McCullum, SK Raina, MS Dhoni, RA Jadeja, F du Plessis, DJ Bravo, R Ashwin, MM Sharma, IC Pandey, A Nehra","M Vijay, V Sehwag, SE Marsh, GJ Bailey, DA Miller, WP Saha, AR Patel, MG Johnson, Anureet Singh, Karanveer Singh, Sandeep Sharma"
2015-04-25,2015,Mumbai,Wankhede Stadium,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,157,8,137,8,Mumbai Indians,complete,20,0,SL Malinga,RS Mahanama,HDPK Dharmasena,CB Gaffaney,SD Fry,CK Nandan,20,"LMP Simmons, PA Patel, UBT Chand, RG Sharma, KA Pollard, AT Rayudu, Harbhajan Singh, J Suchith, R Vinay Kumar, MJ McClenaghan, SL Malinga","S Dhawan, DA Warner, KL Rahul, NV Ojha, RS Bopara, GH Vihari, KV Sharma, P Kumar, DW Steyn, B Kumar, TA Boult"
2015-04-26,2015,Delhi,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,95,10,99,0,Royal Challengers Bangalore,complete,0,10,VR Aaron,GF Labrooy,M Erasmus,S Ravi,AK Chaudhary,K Srinath,20,"MA Agarwal, SS Iyer, JP Duminy, Yuvraj Singh, AD Mathews, KM Jadhav, NM Coulter-Nile, A Mishra, S Nadeem, Imran Tahir, DJ Muthuswami","CH Gayle, V Kohli, AB de Villiers, Mandeep Singh, KD Karthik, SN Khan, D Wiese, HV Patel, MA Starc, Iqbal Abdulla, VR Aaron"
2015-04-27,2015,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,130,9,150,6,Sunrisers Hyderabad,complete,20,0,TA Boult,RS Mahanama,HDPK Dharmasena,CB Gaffaney,SD Fry,CK Nandan,20,"M Vijay, M Vohra, SE Marsh, GJ Bailey, DA Miller, WP Saha, AR Patel, R Dhawan, MG Johnson, Anureet Singh, Sandeep Sharma","DA Warner, S Dhawan, GH Vihari, MC Henriques, NV Ojha, RS Bopara, A Ashish Reddy, KV Sharma, P Kumar, B Kumar, TA Boult"
2015-04-28,2015,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,134,6,132,9,Chennai Super Kings,complete,2,0,DJ Bravo,J Srinath,RM Deshpande,VA Kulkarni,RK Illingworth,K Bharatan,20,"DR Smith, BB McCullum, SK Raina, F du Plessis, MS Dhoni, DJ Bravo, RA Jadeja, R Ashwin, MM Sharma, IC Pandey, A Nehra","RV Uthappa, G Gambhir, MK Pandey, SA Yadav, YK Pathan, RN ten Doeschate, AD Russell, PJ Cummins, PP Chawla, UT Yadav, GB Hogg"
2015-04-29,2015,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,200,7,0,0,None,no result,0,0,None,RS Madugalle,JD Cloete,PG Pathak,C Shamshuddin,VK Sharma,20,"CH Gayle, V Kohli, AB de Villiers, Mandeep Singh, KD Karthik, SN Khan, D Wiese, HV Patel, MA Starc, VR Aaron, YS Chahal","AM Rahane, SR Watson, SPD Smith, KK Nair, SV Samson, STR Binny, DJ Hooda, JP Faulkner, PV Tambe, DS Kulkarni, TG Southee"
2015-04-30,2015,Kolkata,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,169,3,165,9,Kolkata Knight Riders,complete,0,7,AD Russell,RR Jadeja,AK Chaudhary,M Erasmus,RM Deshpande,A Nand Kishore,20,"RV Uthappa, G Gambhir, MK Pandey, SA Yadav, AD Russell, RN ten Doeschate, YK Pathan, PJ Cummins, PP Chawla, GB Hogg, UT Yadav","DR Smith, BB McCullum, SK Raina, F du Plessis, DJ Bravo, MS Dhoni, RA Jadeja, P Negi, MM Sharma, A Nehra, RG More"
2015-05-01,2015,Mumbai,Wankhede Stadium,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,187,5,179,7,Mumbai Indians,complete,8,0,AT Rayudu,RS Mahanama,HDPK Dharmasena,CK Nandan,CB Gaffaney,Nitin Menon,20,"LMP Simmons, PA Patel, UBT Chand, RG Sharma, AT Rayudu, KA Pollard, Harbhajan Singh, J Suchith, R Vinay Kumar, MJ McClenaghan, SL Malinga","AM Rahane, SR Watson, SV Samson, SPD Smith, KK Nair, STR Binny, DJ Hooda, TG Southee, J Theron, DS Kulkarni, Ankit Sharma"
2015-05-01,2015,Delhi,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,119,1,118,8,Delhi Daredevils,complete,0,9,NM Coulter-Nile,RS Madugalle,RK Illingworth,S Ravi,VA Kulkarni,K Bharatan,20,"MA Agarwal, SS Iyer, SS Tiwary, JP Duminy, Yuvraj Singh, AD Mathews, KM Jadhav, NM Coulter-Nile, A Mishra, Z Khan, Imran Tahir","V Sehwag, M Vohra, SE Marsh, WP Saha, DA Miller, GJ Bailey, NLTC Perera, AR Patel, SN Thakur, Anureet Singh, Sandeep Sharma"
2015-05-02,2015,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,115,3,111,4,Royal Challengers Bangalore,complete,0,7,Mandeep Singh,J Srinath,JD Cloete,PG Pathak,C Shamshuddin,VK Sharma,20,"CH Gayle, V Kohli, AB de Villiers, Mandeep Singh, D Wiese, KD Karthik, SN Khan, HV Patel, MA Starc, VR Aaron, YS Chahal","RV Uthappa, G Gambhir, AD Russell, RN ten Doeschate, YK Pathan, SA Yadav, MK Pandey, PJ Cummins, PP Chawla, GB Hogg, UT Yadav"
2015-05-02,2015,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,192,7,170,6,Sunrisers Hyderabad,complete,22,0,DA Warner,RR Jadeja,AK Chaudhary,K Srinivasan,M Erasmus,A Nand Kishore,20,"DA Warner, S Dhawan, MC Henriques, EJG Morgan, NV Ojha, A Ashish Reddy, GH Vihari, KV Sharma, B Kumar, P Kumar, TA Boult","DR Smith, BB McCullum, SK Raina, F du Plessis, MS Dhoni, P Negi, DJ Bravo, RA Jadeja, MM Sharma, A Nehra, RG More"
2015-05-03,2015,Mumbai,Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,189,2,175,7,Rajasthan Royals,complete,14,0,AM Rahane,RS Mahanama,HDPK Dharmasena,CB Gaffaney,CK Nandan,Unknown,20,"AM Rahane, SR Watson, KK Nair, JP Faulkner, SPD Smith, SV Samson, STR Binny, DJ Hooda, TG Southee, DS Kulkarni, R Bhatia","MA Agarwal, SS Iyer, JP Duminy, Yuvraj Singh, AD Mathews, KM Jadhav, SS Tiwary, NM Coulter-Nile, A Mishra, Z Khan, GS Sandhu"
2015-05-03,2015,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,149,7,172,3,Mumbai Indians,complete,23,0,LMP Simmons,RS Madugalle,RK Illingworth,VA Kulkarni,S Ravi,RM Deshpande,20,"M Vijay, V Sehwag, GJ Maxwell, DA Miller, GJ Bailey, WP Saha, AR Patel, MG Johnson, Anureet Singh, Sandeep Sharma, Karanveer Singh","LMP Simmons, PA Patel, RG Sharma, KA Pollard, AT Rayudu, UBT Chand, Harbhajan Singh, J Suchith, R Vinay Kumar, MJ McClenaghan, SL Malinga"
2015-05-04,2015,Kolkata,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,167,7,132,9,Kolkata Knight Riders,complete,35,0,UT Yadav,RR Jadeja,AK Chaudhary,M Erasmus,K Srinivasan,A Nand Kishore,20,"RV Uthappa, G Gambhir, MK Pandey, AD Russell, RN ten Doeschate, YK Pathan, J Botha, SA Yadav, PP Chawla, GB Hogg, UT Yadav","DA Warner, S Dhawan, NV Ojha, MC Henriques, EJG Morgan, GH Vihari, Bipul Sharma, KV Sharma, P Kumar, B Kumar, DW Steyn"
2015-05-04,2015,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,148,9,124,10,Chennai Super Kings,complete,24,0,SK Raina,J Srinath,C Shamshuddin,K Srinath,JD Cloete,PG Pathak,20,"DR Smith, BB McCullum, SK Raina, F du Plessis, MS Dhoni, RA Jadeja, P Negi, DJ Bravo, MM Sharma, A Nehra, IC Pandey","NJ Maddinson, V Kohli, AB de Villiers, Mandeep Singh, KD Karthik, SN Khan, D Wiese, HV Patel, MA Starc, Iqbal Abdulla, YS Chahal"
2015-05-05,2015,Mumbai,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,bat,153,5,152,6,Mumbai Indians,complete,0,5,Harbhajan Singh,RS Mahanama,HDPK Dharmasena,CB Gaffaney,CK Nandan,Nitin Menon,20,"LMP Simmons, PA Patel, HH Pandya, RG Sharma, Harbhajan Singh, AT Rayudu, KA Pollard, J Suchith, R Vinay Kumar, MJ McClenaghan, SL Malinga","MA Agarwal, SS Iyer, JP Duminy, KM Jadhav, Yuvraj Singh, AD Mathews, SS Tiwary, NM Coulter-Nile, A Mishra, Imran Tahir, Z Khan"
2015-05-06,2015,Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,226,3,88,10,Royal Challengers Bangalore,complete,138,0,CH Gayle,RS Madugalle,RK Illingworth,VA Kulkarni,S Ravi,RM Deshpande,20,"CH Gayle, V Kohli, AB de Villiers, KD Karthik, SN Khan, Mandeep Singh, D Wiese, MA Starc, HV Patel, YS Chahal, S Aravind","M Vijay, M Vohra, WP Saha, GJ Maxwell, DA Miller, GJ Bailey, AR Patel, MG Johnson, Anureet Singh, Karanveer Singh, Sandeep Sharma"
2015-05-07,2015,Kolkata,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,171,7,158,6,Kolkata Knight Riders,complete,13,0,PP Chawla,RS Mahanama,AK Chaudhary,M Erasmus,K Srinivasan,A Nand Kishore,20,"RV Uthappa, G Gambhir, MK Pandey, PP Chawla, YK Pathan, AD Russell, SA Yadav, J Botha, GB Hogg, UT Yadav, SP Narine","MK Tiwary, SS Iyer, JP Duminy, KM Jadhav, Yuvraj Singh, AD Mathews, SS Tiwary, JA Morkel, A Mishra, Imran Tahir, Z Khan"
2015-05-07,2015,Mumbai,Brabourne Stadium,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,194,7,201,4,Sunrisers Hyderabad,complete,7,0,EJG Morgan,J Srinath,JD Cloete,C Shamshuddin,HDPK Dharmasena,PG Pathak,20,"AM Rahane, SR Watson, SPD Smith, KK Nair, DJ Hooda, JP Faulkner, SV Samson, STR Binny, CH Morris, DS Kulkarni, PV Tambe","S Dhawan, DA Warner, MC Henriques, EJG Morgan, RS Bopara, NV Ojha, GH Vihari, KV Sharma, P Kumar, B Kumar, I Sharma"
2015-05-08,2015,Chennai,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,158,5,159,4,Mumbai Indians,complete,0,6,HH Pandya,RR Jadeja,CB Gaffaney,CK Nandan,K Srinath,Nitin Menon,20,"DR Smith, BB McCullum, SK Raina, F du Plessis, MS Dhoni, P Negi, RA Jadeja, DJ Bravo, R Ashwin, MM Sharma, A Nehra","LMP Simmons, PA Patel, RG Sharma, KA Pollard, AT Rayudu, HH Pandya, Harbhajan Singh, J Suchith, R Vinay Kumar, MJ McClenaghan, M de Lange"
2015-05-09,2015,Kolkata,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,184,9,183,5,Kolkata Knight Riders,complete,0,1,AD Russell,RS Mahanama,AK Chaudhary,HDPK Dharmasena,K Srinivasan,A Nand Kishore,20,"RV Uthappa, G Gambhir, MK Pandey, SA Yadav, YK Pathan, AD Russell, J Botha, PP Chawla, GB Hogg, UT Yadav, SP Narine","M Vijay, M Vohra, WP Saha, GJ Maxwell, DA Miller, Gurkeerat Singh, GJ Bailey, AR Patel, BE Hendricks, Anureet Singh, Sandeep Sharma"
2015-05-09,2015,Raipur,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,157,4,163,4,Sunrisers Hyderabad,complete,6,0,MC Henriques,RS Madugalle,VA Kulkarni,S Ravi,RK Illingworth,RM Deshpande,20,"Q de Kock, SS Iyer, JP Duminy, Yuvraj Singh, KM Jadhav, SS Tiwary, JA Morkel, J Yadav, NM Coulter-Nile, A Mishra, Z Khan","S Dhawan, DA Warner, MC Henriques, EJG Morgan, KV Sharma, RS Bopara, NV Ojha, Parvez Rasool, P Kumar, B Kumar, I Sharma"
2015-05-10,2015,Mumbai,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,196,7,235,1,Royal Challengers Bangalore,complete,39,0,AB de Villiers,J Srinath,JD Cloete,C Shamshuddin,K Srinath,PG Pathak,20,"PA Patel, LMP Simmons, RG Sharma, KA Pollard, HH Pandya, AT Rayudu, Harbhajan Singh, J Suchith, MJ McClenaghan, SL Malinga, JJ Bumrah","CH Gayle, V Kohli, AB de Villiers, KD Karthik, SN Khan, Mandeep Singh, D Wiese, MA Starc, HV Patel, YS Chahal, S Aravind"
