date,season,city,venue,team1,team2,toss_winner,toss_decision,team1_runs,team1_wickets,team2_runs,team2_wickets,winner,result_type,win_by_runs,win_by_wickets,player_of_match,match_referee,umpire1,umpire2,tv_umpire,reserve_umpire,overs_limit,team1_players,team2_players
2023-04-10,2023,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,field,212,2,213,9,Lucknow Super Giants,complete,0,1,N Pooran,DS Manohar,AK Chaudhary,A Nand Kishore,CB Gaffaney,M Kuppuraj,20,"Anuj Rawat, V Kohli, F du Plessis, GJ Maxwell, KD Karthik, MK Lomror, Shahbaz Ahmed, DJ Willey, WD Parnell, HV Patel, Mohammed Siraj, KV Sharma","A Mishra, KR Mayers, KL Rahul, DJ Hooda, KH Pandya, MP Stoinis, N Pooran, A Badoni, JD Unadkat, MA Wood, Ravi Bishnoi, Avesh Khan"
2023-04-11,2023,Delhi,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Mumbai Indians,Mumbai Indians,field,172,10,173,4,Mumbai Indians,complete,0,6,RG Sharma,V Narayan Kutty,MA Gough,R Pandit,KN Ananthapadmanabhan,Abhijit Bhattacharya,20,"Mukesh Kumar, DA Warner, PP Shaw, MK Pandey, YV Dhull, R Powell, Lalit Yadav, AR Patel, Abishek Porel, Kuldeep Yadav, A Nortje, Mustafizur Rahman","RP Meredith, RG Sharma, Ishan Kishan, Tilak Varma, SA Yadav, TH David, C Green, N Wadhera, HR Shokeen, Arshad Khan, JP Behrendorff, PP Chawla"
2023-04-12,2023,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,175,8,172,6,Rajasthan Royals,complete,3,0,R Ashwin,J Srinath,Vinod Seshan,VK Sharma,Nitin Menon,A Bengeri,20,"YBK Jaiswal, JC Buttler, D Padikkal, SV Samson, R Ashwin, SO Hetmyer, Dhruv Jurel, JO Holder, A Zampa, KR Sen, Sandeep Sharma, YS Chahal","RD Gaikwad, DP Conway, AM Rahane, S Dube, MM Ali, AT Rayudu, RA Jadeja, MS Dhoni, SSB Magala, TU Deshpande, M Theekshana, Akash Singh"
2023-04-13,2023,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Punjab Kings,Gujarat Titans,Gujarat Titans,field,153,8,154,4,Gujarat Titans,complete,0,6,MM Sharma,R Seth,A Totre,J Madanagopal,BNJ Oxenford,PM Joshi,20,"RD Chahar, P Simran Singh, S Dhawan, MW Short, PBB Rajapaksa, JM Sharma, SM Curran, M Shahrukh Khan, Harpreet Brar, R Dhawan, K Rabada, Arshdeep Singh","WP Saha, Shubman Gill, B Sai Sudharsan, HH Pandya, DA Miller, R Tewatia, Rashid Khan, AS Joseph, Mohammed Shami, MM Sharma, J Little"
2023-04-14,2023,Kolkata,"Eden Gardens, Kolkata",Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,228,4,205,7,Sunrisers Hyderabad,complete,23,0,HC Brook,DS Manohar,CB Gaffaney,GR Sadashiv Iyer,NA Patwardhan,M Kuppuraj,20,"Washington Sundar, HC Brook, MA Agarwal, RA Tripathi, AK Markram, Abhishek Sharma, H Klaasen, M Jansen, M Markande, B Kumar, Umran Malik, T Natarajan","Suyash Sharma, Rahmanullah Gurbaz, N Jagadeesan, VR Iyer, SP Narine, N Rana, AD Russell, RK Singh, SN Thakur, UT Yadav, LH Ferguson, CV Varun"
2023-04-15,2023,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Punjab Kings,Punjab Kings,field,159,8,161,8,Punjab Kings,complete,0,2,Sikandar Raza,Shakti Singh,HAS Khalid,VK Sharma,Tapan Sharma,A Bengeri,20,"KL Rahul, KR Mayers, DJ Hooda, KH Pandya, N Pooran, MP Stoinis, A Badoni, K Gowtham, Yudhvir Singh, Ravi Bishnoi, Avesh Khan, MA Wood","Atharva Taide, P Simran Singh, MW Short, Harpreet Singh, Sikandar Raza, SM Curran, JM Sharma, M Shahrukh Khan, Harpreet Brar, K Rabada, RD Chahar, Arshdeep Singh"
2023-04-15,2023,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,174,6,151,9,Royal Challengers Bangalore,complete,23,0,V Kohli,Amit Sharma,KN Ananthapadmanabhan,MV Saidharshan Kumar,MA Gough,Abhijit Bhattacharya,20,"V Kohli, F du Plessis, MK Lomror, GJ Maxwell, HV Patel, Shahbaz Ahmed, KD Karthik, Anuj Rawat, PWH de Silva, WD Parnell, Mohammed Siraj, Vijaykumar Vyshak","DA Warner, PP Shaw, MR Marsh, YV Dhull, MK Pandey, Abishek Porel, AR Patel, Aman Hakim Khan, Lalit Yadav, A Nortje, Kuldeep Yadav, Mustafizur Rahman"
2023-04-16,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,177,7,179,7,Rajasthan Royals,complete,0,3,SO Hetmyer,Prakash Bhatt,AK Chaudhary,CB Gaffaney,A Nand Kishore,M Kuppuraj,20,"Noor Ahmad, WP Saha, Shubman Gill, B Sai Sudharsan, HH Pandya, DA Miller, A Manohar, R Tewatia, Rashid Khan, AS Joseph, Mohammed Shami, MM Sharma","YS Chahal, YBK Jaiswal, JC Buttler, D Padikkal, SV Samson, R Parag, SO Hetmyer, Dhruv Jurel, R Ashwin, TA Boult, Sandeep Sharma, A Zampa"
2023-04-16,2023,Mumbai,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,185,6,186,5,Mumbai Indians,complete,0,5,VR Iyer,R Seth,BNJ Oxenford,UV Gandhe,J Madanagopal,PM Joshi,20,"Suyash Sharma, Rahmanullah Gurbaz, N Jagadeesan, VR Iyer, N Rana, SN Thakur, RK Singh, AD Russell, SP Narine, UT Yadav, LH Ferguson, CV Varun","RP Meredith, RG Sharma, Ishan Kishan, SA Yadav, Tilak Varma, TH David, N Wadhera, C Green, Arjun Tendulkar, HR Shokeen, PP Chawla, D Jansen"
2023-04-17,2023,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,226,6,218,8,Chennai Super Kings,complete,8,0,DP Conway,Amit Sharma,KN Ananthapadmanabhan,Navdeep Singh,MA Gough,Abhijit Bhattacharya,20,"RD Gaikwad, DP Conway, AM Rahane, S Dube, AT Rayudu, MM Ali, RA Jadeja, MS Dhoni, TU Deshpande, M Theekshana, M Pathirana, Akash Singh","V Kohli, F du Plessis, MK Lomror, GJ Maxwell, Shahbaz Ahmed, KD Karthik, SS Prabhudessai, WD Parnell, PWH de Silva, HV Patel, Mohammed Siraj, Vijaykumar Vyshak"
2023-04-18,2023,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,192,5,178,10,Mumbai Indians,complete,14,0,C Green,Shakti Singh,Nitin Menon,Vinod Seshan,VK Sharma,A Bengeri,20,"RP Meredith, RG Sharma, Ishan Kishan, C Green, SA Yadav, Tilak Varma, TH David, N Wadhera, Arjun Tendulkar, HR Shokeen, PP Chawla, JP Behrendorff","T Natarajan, HC Brook, MA Agarwal, RA Tripathi, AK Markram, Abhishek Sharma, H Klaasen, Abdul Samad, M Jansen, Washington Sundar, B Kumar, M Markande"
2023-04-19,2023,Jaipur,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,154,7,144,6,Lucknow Super Giants,complete,10,0,MP Stoinis,R Seth,J Madanagopal,YC Barde,BNJ Oxenford,PM Joshi,20,"A Mishra, KL Rahul, KR Mayers, A Badoni, DJ Hooda, MP Stoinis, N Pooran, KH Pandya, Yudhvir Singh, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan","YS Chahal, YBK Jaiswal, JC Buttler, SV Samson, D Padikkal, SO Hetmyer, R Parag, Dhruv Jurel, R Ashwin, JO Holder, TA Boult, Sandeep Sharma"
2023-04-20,2023,Delhi,"Arun Jaitley Stadium, Delhi",Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,127,10,128,6,Delhi Capitals,complete,0,4,I Sharma,Amit Sharma,MA Gough,R Pandit,KN Ananthapadmanabhan,Abhijit Bhattacharya,20,"JJ Roy, Liton Das, VR Iyer, N Rana, Mandeep Singh, RK Singh, SP Narine, AD Russell, AS Roy, UT Yadav, CV Varun, K Khejroliya","I Sharma, DA Warner, PP Shaw, MR Marsh, PD Salt, MK Pandey, AR Patel, Aman Hakim Khan, Lalit Yadav, Mukesh Kumar, Kuldeep Yadav, A Nortje"
2023-04-20,2023,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,174,4,150,10,Royal Challengers Bangalore,complete,24,0,Mohammed Siraj,Prakash Bhatt,AK Chaudhary,GR Sadashiv Iyer,CB Gaffaney,M Kuppuraj,20,"Vijaykumar Vyshak, V Kohli, F du Plessis, GJ Maxwell, KD Karthik, MK Lomror, Shahbaz Ahmed, SS Prabhudessai, PWH de Silva, HV Patel, WD Parnell, Mohammed Siraj","RD Chahar, Atharva Taide, P Simran Singh, MW Short, LS Livingstone, Harpreet Singh, SM Curran, JM Sharma, M Shahrukh Khan, Harpreet Brar, NT Ellis, Arshdeep Singh"
2023-04-21,2023,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,134,7,138,3,Chennai Super Kings,complete,0,7,RA Jadeja,Shakti Singh,HAS Khalid,VK Sharma,Nitin Menon,A Bengeri,20,"Mayank Dagar, HC Brook, Abhishek Sharma, RA Tripathi, AK Markram, H Klaasen, MA Agarwal, M Jansen, Washington Sundar, B Kumar, M Markande, Umran Malik","Akash Singh, RD Gaikwad, DP Conway, AM Rahane, AT Rayudu, MM Ali, S Dube, RA Jadeja, MS Dhoni, TU Deshpande, M Theekshana, M Pathirana"
2023-04-22,2023,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,135,6,128,7,Gujarat Titans,complete,7,0,MM Sharma,R Seth,A Totre,RJ Tucker,J Madanagopal,PM Joshi,20,"J Yadav, WP Saha, Shubman Gill, HH Pandya, A Manohar, V Shankar, DA Miller, R Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, MM Sharma","A Mishra, KL Rahul, KR Mayers, KH Pandya, N Pooran, A Badoni, MP Stoinis, DJ Hooda, PN Mankad, Ravi Bishnoi, Avesh Khan, Naveen-ul-Haq"
2023-04-22,2023,Mumbai,"Wankhede Stadium, Mumbai",Punjab Kings,Mumbai Indians,Mumbai Indians,field,214,8,201,6,Punjab Kings,complete,13,0,SM Curran,Prakash Bhatt,CB Gaffaney,GR Sadashiv Iyer,AK Chaudhary,M Kuppuraj,20,"NT Ellis, MW Short, P Simran Singh, Atharva Taide, LS Livingstone, Harpreet Singh, SM Curran, JM Sharma, M Shahrukh Khan, Harpreet Brar, Arshdeep Singh, RD Chahar","JP Behrendorff, RG Sharma, Ishan Kishan, C Green, SA Yadav, TH David, Tilak Varma, N Wadhera, JC Archer, Arjun Tendulkar, HR Shokeen, PP Chawla"
2023-04-23,2023,Kolkata,"Eden Gardens, Kolkata",Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,235,4,186,8,Chennai Super Kings,complete,49,0,AM Rahane,Shakti Singh,Nitin Menon,Tapan Sharma,VK Sharma,A Bengeri,20,"Akash Singh, RD Gaikwad, DP Conway, AM Rahane, S Dube, RA Jadeja, MS Dhoni, MM Ali, AT Rayudu, M Pathirana, TU Deshpande, M Theekshana","Suyash Sharma, N Jagadeesan, SP Narine, VR Iyer, N Rana, JJ Roy, RK Singh, AD Russell, D Wiese, UT Yadav, CV Varun, K Khejroliya"
2023-04-23,2023,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,189,9,182,6,Royal Challengers Bangalore,complete,7,0,GJ Maxwell,Amit Sharma,MA Gough,MV Saidharshan Kumar,Navdeep Singh,Abhijit Bhattacharya,20,"HV Patel, V Kohli, F du Plessis, Shahbaz Ahmed, GJ Maxwell, MK Lomror, KD Karthik, SS Prabhudessai, PWH de Silva, DJ Willey, Vijaykumar Vyshak, Mohammed Siraj","YBK Jaiswal, JC Buttler, D Padikkal, SV Samson, SO Hetmyer, Dhruv Jurel, R Ashwin, Abdul Basith, JO Holder, TA Boult, Sandeep Sharma, YS Chahal"
2023-04-24,2023,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,144,9,137,6,Delhi Capitals,complete,7,0,AR Patel,R Seth,J Madanagopal,RJ Tucker,UV Gandhe,PM Joshi,20,"Mukesh Kumar, DA Warner, PD Salt, MR Marsh, SN Khan, MK Pandey, Aman Hakim Khan, AR Patel, RV Patel, A Nortje, Kuldeep Yadav, I Sharma","T Natarajan, HC Brook, MA Agarwal, RA Tripathi, Abhishek Sharma, AK Markram, H Klaasen, Washington Sundar, M Jansen, M Markande, B Kumar, Umran Malik"
2023-04-25,2023,Ahmedabad,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Mumbai Indians,Mumbai Indians,field,207,6,152,9,Gujarat Titans,complete,55,0,A Manohar,SA Satbhai,AK Chaudhary,A Nand Kishore,CB Gaffaney,M Krishnadas,20,"J Little, WP Saha, Shubman Gill, HH Pandya, V Shankar, DA Miller, A Manohar, R Tewatia, Rashid Khan, MM Sharma, Mohammed Shami, Noor Ahmad","K Kartikeya, RG Sharma, Ishan Kishan, C Green, Tilak Varma, SA Yadav, TH David, N Wadhera, PP Chawla, Arjun Tendulkar, JP Behrendorff, RP Meredith"
2023-04-26,2023,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,200,5,179,8,Kolkata Knight Riders,complete,21,0,CV Varun,Amit Sharma,KN Ananthapadmanabhan,R Pandit,MA Gough,Abhijit Bhattacharya,20,"Suyash Sharma, JJ Roy, N Jagadeesan, VR Iyer, N Rana, AD Russell, RK Singh, D Wiese, SP Narine, VG Arora, UT Yadav, CV Varun","HV Patel, V Kohli, F du Plessis, Shahbaz Ahmed, GJ Maxwell, MK Lomror, KD Karthik, SS Prabhudessai, PWH de Silva, DJ Willey, Vijaykumar Vyshak, Mohammed Siraj"
2023-04-27,2023,Jaipur,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,202,5,170,6,Rajasthan Royals,complete,32,0,YBK Jaiswal,M Nayyar,A Totre,YC Barde,RJ Tucker,Mohamad Rafi,20,"K Yadav, YBK Jaiswal, JC Buttler, SV Samson, SO Hetmyer, Dhruv Jurel, D Padikkal, R Ashwin, JO Holder, Sandeep Sharma, YS Chahal, A Zampa","Akash Singh, RD Gaikwad, DP Conway, AM Rahane, S Dube, AT Rayudu, MM Ali, RA Jadeja, MS Dhoni, M Pathirana, TU Deshpande, M Theekshana"
2023-04-28,2023,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Lucknow Super Giants,Punjab Kings,Punjab Kings,field,257,5,201,10,Lucknow Super Giants,complete,56,0,MP Stoinis,Shakti Singh,Nitin Menon,Vinod Seshan,HAS Khalid,VM Dhokre,20,"A Mishra, KL Rahul, KR Mayers, A Badoni, MP Stoinis, N Pooran, DJ Hooda, KH Pandya, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Gurnoor Brar, P Simran Singh, S Dhawan, Atharva Taide, Sikandar Raza, LS Livingstone, SM Curran, JM Sharma, M Shahrukh Khan, RD Chahar, K Rabada, Arshdeep Singh"
2023-04-29,2023,Delhi,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,197,6,188,6,Sunrisers Hyderabad,complete,9,0,MR Marsh,V Narayan Kutty,MA Gough,Navdeep Singh,MV Saidharshan Kumar,P Joshi,20,"T Natarajan, Abhishek Sharma, MA Agarwal, RA Tripathi, AK Markram, HC Brook, H Klaasen, Abdul Samad, AJ Hosein, M Markande, B Kumar, Umran Malik","I Sharma, DA Warner, PD Salt, MR Marsh, MK Pandey, PK Garg, SN Khan, AR Patel, RV Patel, Kuldeep Yadav, A Nortje, Mukesh Kumar"
2023-04-29,2023,Kolkata,"Eden Gardens, Kolkata",Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,179,7,180,3,Gujarat Titans,complete,0,7,J Little,SA Satbhai,NA Patwardhan,GR Sadashiv Iyer,CB Gaffaney,M Krishnadas,20,"Suyash Sharma, N Jagadeesan, Rahmanullah Gurbaz, SN Thakur, VR Iyer, N Rana, RK Singh, AD Russell, D Wiese, SP Narine, Harshit Rana, CV Varun","MM Sharma, WP Saha, Shubman Gill, HH Pandya, V Shankar, DA Miller, A Manohar, R Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, J Little"
2023-04-30,2023,Mumbai,"Wankhede Stadium, Mumbai",Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,212,7,214,4,Mumbai Indians,complete,0,6,YBK Jaiswal,J Srinath,Vinod Seshan,VK Sharma,Tapan Sharma,VM Dhokre,20,"KR Sen, YBK Jaiswal, JC Buttler, SV Samson, D Padikkal, JO Holder, SO Hetmyer, Dhruv Jurel, R Ashwin, TA Boult, Sandeep Sharma, YS Chahal","RG Sharma, Ishan Kishan, C Green, SA Yadav, Tilak Varma, TH David, PP Chawla, JC Archer, K Kartikeya, RP Meredith, Arshad Khan"
